Reference Number,Number of vehicles,Date,Time,Road class,Road surface description,Lighting conditions,Weather conditions,Casualty number,Casualty Class,Sex of Casualty,Age of Casualty,Casualty Severity,Type of vehicle 1,Type of vehicle 2,Type of vehicle 3,Type of vehicle 4,Type of vehicle 5,Type of vehicle 6,Type of vehicle 7,Type of vehicle 8,Type of vehicle 9,Type of vehicle 10
79P1169,2,25/09/2020,1600,6,1,1,1,1,1,1,11,3,1,9,0,0,0,0,0,0,0,0
79P1327,2,25/09/2020,1720,2,1,1,1,1,1,2,69,3,21,9,0,0,0,0,0,0,0,0
79P1327,2,25/09/2020,1720,2,1,1,1,2,2,2,70,3,21,9,0,0,0,0,0,0,0,0
79P1371,1,25/09/2020,1737,6,1,1,4,1,3,1,11,3,9,0,0,0,0,0,0,0,0,0
79Q0354,2,26/09/2020,0911,5,1,1,1,1,1,2,21,3,9,9,0,0,0,0,0,0,0,0
79Q0354,2,26/09/2020,0911,5,1,1,1,2,2,2,9,3,9,9,0,0,0,0,0,0,0,0
79Q1480,3,26/09/2020,1905,6,1,4,1,1,1,1,38,3,9,9,9,0,0,0,0,0,0,0
79Q1526,2,26/09/2020,1925,3,1,4,1,1,1,1,20,2,5,9,0,0,0,0,0,0,0,0
79Q1526,2,26/09/2020,1925,3,1,4,1,2,2,1,26,2,5,9,0,0,0,0,0,0,0,0
79R0649,1,27/09/2020,1150,6,1,1,1,1,3,1,52,2,8,0,0,0,0,0,0,0,0,0
79R1325,1,27/09/2020,1724,2,1,1,1,1,1,1,55,3,5,0,0,0,0,0,0,0,0,0
79R1421,2,27/09/2020,1812,6,1,1,1,1,1,1,55,2,9,9,0,0,0,0,0,0,0,0
79R1421,2,27/09/2020,1812,6,1,1,1,2,2,2,1,2,9,9,0,0,0,0,0,0,0,0
79R1462,2,27/09/2020,1828,6,1,1,1,1,1,2,30,3,9,9,0,0,0,0,0,0,0,0
79R1473,2,27/09/2020,1830,6,1,1,1,1,1,1,31,3,9,19,0,0,0,0,0,0,0,0
79S1357,2,28/09/2020,1705,3,1,1,1,1,1,2,30,3,9,9,0,0,0,0,0,0,0,0
79S1655,2,28/09/2020,1955,6,1,4,1,1,1,1,19,3,9,9,0,0,0,0,0,0,0,0
79S2013,2,28/09/2020,2310,3,1,4,1,1,1,2,23,3,9,9,0,0,0,0,0,0,0,0
79T0309,3,29/09/2020,0845,6,1,1,1,1,1,1,41,1,9,9,9,0,0,0,0,0,0,0
79T0939,3,29/09/2020,1448,3,1,1,1,1,1,1,70,3,9,9,9,0,0,0,0,0,0,0
79T0939,3,29/09/2020,1448,3,1,1,1,2,1,2,53,3,9,9,9,0,0,0,0,0,0,0
79T0939,3,29/09/2020,1448,3,1,1,1,3,2,2,65,3,9,9,9,0,0,0,0,0,0,0
79T0956,2,29/09/2020,1455,6,1,1,1,1,1,2,61,2,9,9,0,0,0,0,0,0,0,0
79T1161,1,29/09/2020,1600,3,1,1,1,1,3,2,11,2,19,0,0,0,0,0,0,0,0,0
79T1195,3,29/09/2020,1630,6,1,1,1,1,2,2,26,3,9,9,9,0,0,0,0,0,0,0
79U0473,2,29/09/2020,1052,6,1,1,1,1,3,1,56,3,9,19,0,0,0,0,0,0,0,0
79U1001,1,30/09/2020,1458,4,2,1,2,1,3,2,23,3,9,0,0,0,0,0,0,0,0,0
79U1958,2,30/09/2020,2300,3,2,1,1,1,1,1,27,3,10,9,0,0,0,0,0,0,0,0
79U1958,2,30/09/2020,2300,3,2,1,1,2,2,1,66,3,10,9,0,0,0,0,0,0,0,0
79U1958,2,30/09/2020,2300,3,2,1,1,3,2,1,39,3,10,9,0,0,0,0,0,0,0,0
79U1958,2,30/09/2020,2300,3,2,1,1,4,2,1,38,3,10,9,0,0,0,0,0,0,0,0
79U1958,2,30/09/2020,2300,3,2,1,1,5,2,1,30,3,10,9,0,0,0,0,0,0,0,0
79U1958,2,30/09/2020,2300,3,2,1,1,6,2,1,38,3,10,9,0,0,0,0,0,0,0,0
79U1958,2,30/09/2020,2300,3,2,1,1,7,2,1,32,3,10,9,0,0,0,0,0,0,0,0
7A10234,4,01/10/2020,0700,3,1,1,1,1,2,2,61,3,19,9,19,9,0,0,0,0,0,0
7A10234,4,01/10/2020,0700,3,1,1,1,2,1,1,35,3,19,9,19,9,0,0,0,0,0,0
7A10234,4,01/10/2020,0700,3,1,1,1,3,2,1,29,3,19,9,19,9,0,0,0,0,0,0
7A11721,3,01/10/2020,2000,6,1,4,1,1,1,1,19,3,1,3,8,0,0,0,0,0,0,0
7A21103,1,02/10/2020,1630,6,1,1,1,1,1,1,58,2,5,0,0,0,0,0,0,0,0,0
7A30658,1,03/10/2020,1138,6,2,1,2,1,3,1,45,2,9,0,0,0,0,0,0,0,0,0
7A30682,2,05/10/2020,1157,4,2,1,2,1,1,1,57,3,9,4,0,0,0,0,0,0,0,0
7A31043,1,03/10/2020,1550,1,2,1,2,1,1,1,49,3,9,0,0,0,0,0,0,0,0,0
7A31043,1,03/10/2020,1550,1,2,1,2,2,2,2,25,3,9,0,0,0,0,0,0,0,0,0
7A40009,2,04/10/2020,0005,3,2,4,2,1,1,2,48,3,9,9,0,0,0,0,0,0,0,0
7A40009,2,04/10/2020,0005,3,2,4,2,2,2,2,21,3,9,9,0,0,0,0,0,0,0,0
7A40191,1,04/10/2020,0230,3,2,4,2,1,1,1,24,2,9,0,0,0,0,0,0,0,0,0
7A40191,1,04/10/2020,0230,3,2,4,2,2,2,2,19,2,9,0,0,0,0,0,0,0,0,0
7A40191,1,04/10/2020,0230,3,2,4,2,3,2,2,23,2,9,0,0,0,0,0,0,0,0,0
7A40362,2,03/10/2020,1530,3,2,1,2,1,1,2,26,3,9,9,0,0,0,0,0,0,0,0
7A40543,2,04/10/2020,1040,6,2,1,1,1,1,1,43,3,9,9,0,0,0,0,0,0,0,0
7A50231,1,05/10/2020,0723,6,1,1,1,1,3,2,41,3,9,0,0,0,0,0,0,0,0,0
7A50283,2,04/10/2020,2200,6,1,4,1,1,1,1,59,3,9,9,0,0,0,0,0,0,0,0
7A50283,2,04/10/2020,2200,6,1,4,1,2,2,2,40,3,9,9,0,0,0,0,0,0,0,0
7A50325,2,05/10/2020,0846,6,1,1,1,1,1,2,28,3,9,9,0,0,0,0,0,0,0,0
7A50325,2,05/10/2020,0846,6,1,1,1,2,1,2,40,3,9,9,0,0,0,0,0,0,0,0
7A51232,1,05/10/2020,1620,6,1,1,1,1,1,1,86,3,9,0,0,0,0,0,0,0,0,0
7A51334,2,05/10/2020,1205,6,1,1,1,1,1,1,26,3,9,1,0,0,0,0,0,0,0,0
7A51661,2,05/10/2020,1918,4,1,4,1,1,1,2,53,3,9,1,0,0,0,0,0,0,0,0
7A60295,1,06/10/2020,0755,3,1,1,1,1,3,2,22,3,9,0,0,0,0,0,0,0,0,0
7A60596,2,06/10/2020,1030,3,1,1,1,1,1,1,26,3,19,1,0,0,0,0,0,0,0,0
7A61796,2,06/10/2020,2000,3,1,7,1,1,1,1,48,3,8,1,0,0,0,0,0,0,0,0
7A61907,2,06/10/2020,2145,6,1,4,1,1,1,1,33,3,9,1,0,0,0,0,0,0,0,0
7A70308,1,10/10/2020,0830,6,1,1,1,1,3,1,45,3,19,0,0,0,0,0,0,0,0,0
7A70840,2,07/10/2020,1407,6,1,1,1,1,1,1,61,3,9,1,0,0,0,0,0,0,0,0
7A71289,2,07/10/2020,1715,6,1,1,1,1,1,1,32,3,3,9,0,0,0,0,0,0,0,0
7A71365,2,07/10/2020,1746,3,1,1,1,1,1,1,42,3,9,1,0,0,0,0,0,0,0,0
7A71901,1,07/10/2020,2200,3,2,6,2,1,3,2,20,3,9,0,0,0,0,0,0,0,0,0
7A80559,1,08/10/2020,1145,6,2,1,1,1,2,2,24,3,9,0,0,0,0,0,0,0,0,0
7A80653,1,08/10/2020,1235,3,1,1,1,1,1,2,77,2,9,0,0,0,0,0,0,0,0,0
7A90490,2,09/10/2020,1124,6,1,1,1,1,1,2,56,3,9,9,0,0,0,0,0,0,0,0
7A91100,2,09/10/2020,1100,3,1,1,1,1,1,1,27,3,9,19,0,0,0,0,0,0,0,0
7A91211,2,09/10/2020,1711,6,1,1,1,1,1,1,16,3,1,9,0,0,0,0,0,0,0,0
7A91360,2,09/10/2020,1810,6,1,1,1,1,2,2,11,3,9,9,0,0,0,0,0,0,0,0
7A92067,1,09/10/2020,2345,3,1,6,1,1,2,2,29,2,9,0,0,0,0,0,0,0,0,0
7A92067,1,09/10/2020,2345,3,1,6,1,2,2,1,1,3,9,0,0,0,0,0,0,0,0,0
7A92067,1,09/10/2020,2345,3,1,6,1,3,1,2,48,3,9,0,0,0,0,0,0,0,0,0
7AA0939,2,10/10/2020,1745,6,2,1,1,1,1,1,21,3,9,1,0,0,0,0,0,0,0,0
7AA2171,1,09/10/2020,0920,6,1,1,1,1,3,2,18,2,9,0,0,0,0,0,0,0,0,0
7AB0616,2,11/10/2020,1130,6,1,1,1,1,1,1,23,3,9,1,0,0,0,0,0,0,0,0
7AB1195,1,11/10/2020,1630,6,1,1,1,1,1,2,90,3,9,0,0,0,0,0,0,0,0,0
7AB1318,2,11/10/2020,1630,6,1,1,1,1,1,2,31,3,9,9,0,0,0,0,0,0,0,0
7AC0791,2,12/10/2020,1400,3,2,1,2,1,1,2,82,3,9,1,0,0,0,0,0,0,0,0
7AC0815,2,12/10/2020,1415,6,2,1,2,1,3,2,53,2,21,9,0,0,0,0,0,0,0,0
7AC1120,2,12/10/2020,1626,6,2,1,8,1,1,2,23,3,19,9,0,0,0,0,0,0,0,0
7AD0274,2,13/10/2020,0829,3,1,1,1,1,1,2,45,3,19,1,0,0,0,0,0,0,0,0
7AD0730,2,13/10/2020,1255,3,2,1,2,1,1,2,28,3,9,1,0,0,0,0,0,0,0,0
7AE0451,2,09/10/2020,1115,1,1,1,1,1,1,1,35,3,98,19,0,0,0,0,0,0,0,0
7AE1659,2,14/10/2020,2059,3,2,4,2,1,1,2,41,3,19,9,0,0,0,0,0,0,0,0
7AE1659,2,14/10/2020,2059,3,2,4,2,2,1,1,47,3,19,9,0,0,0,0,0,0,0,0
7AE1780,2,14/10/2020,2217,6,2,4,1,1,1,1,39,3,9,9,0,0,0,0,0,0,0,0
7AF1367,2,15/10/2020,0745,6,1,1,1,1,1,1,30,3,9,1,0,0,0,0,0,0,0,0
7AF1578,2,15/10/2020,1930,6,1,4,1,1,1,2,30,3,19,9,0,0,0,0,0,0,0,0
7AG0390,2,16/10/2020,0921,2,1,1,1,1,1,1,50,3,9,9,0,0,0,0,0,0,0,0
7AG0390,2,16/10/2020,0921,2,1,1,1,2,2,1,17,3,9,9,0,0,0,0,0,0,0,0
7AG0740,3,16/10/2020,1244,6,2,1,2,1,1,1,64,3,9,9,9,0,0,0,0,0,0,0
7AG0740,3,16/10/2020,1244,6,2,1,2,2,1,1,64,3,9,9,9,0,0,0,0,0,0,0
7AG0931,2,16/10/2020,1410,6,1,1,1,1,1,1,69,3,9,8,0,0,0,0,0,0,0,0
7AG0931,2,16/10/2020,1410,6,1,1,1,2,1,1,49,3,9,8,0,0,0,0,0,0,0,0
7AG1175,3,16/10/2020,1545,6,1,1,1,1,1,2,40,3,9,9,9,0,0,0,0,0,0,0
7AG1737,2,16/10/2020,1934,3,1,4,1,1,1,2,28,3,9,9,0,0,0,0,0,0,0,0
7AG2094,1,16/10/2020,2150,1,1,4,1,1,1,1,19,3,9,0,0,0,0,0,0,0,0,0
7AH0509,2,17/10/2020,0950,6,1,1,1,1,1,1,40,3,9,9,0,0,0,0,0,0,0,0
7AH0881,1,17/10/2020,1340,3,1,1,1,1,3,1,10,3,9,0,0,0,0,0,0,0,0,0
7AH1250,2,17/10/2020,1630,6,1,1,1,1,1,2,52,3,9,9,0,0,0,0,0,0,0,0
7AI0345,1,18/10/2020,0517,1,2,4,1,1,1,1,23,3,9,0,0,0,0,0,0,0,0,0
7AI0345,1,18/10/2020,0517,1,2,4,1,2,2,1,18,3,9,0,0,0,0,0,0,0,0,0
7AI0635,2,18/10/2020,1050,3,1,1,1,1,1,1,41,3,1,9,0,0,0,0,0,0,0,0
7AI0712,1,18/10/2020,1137,3,1,1,1,1,3,1,31,3,9,0,0,0,0,0,0,0,0,0
7AI1725,2,18/10/2020,1930,3,1,4,1,1,1,1,39,3,9,9,0,0,0,0,0,0,0,0
7AJ0508,1,19/10/2020,0930,6,1,1,1,1,3,1,17,2,11,0,0,0,0,0,0,0,0,0
7AJ1497,1,19/10/2020,1500,6,1,1,1,1,3,2,39,3,9,0,0,0,0,0,0,0,0,0
7AJ1761,2,19/10/2020,1954,3,1,4,1,1,1,1,23,2,9,3,0,0,0,0,0,0,0,0
7AK0155,2,20/10/2020,0428,2,2,6,2,1,1,1,50,3,19,9,0,0,0,0,0,0,0,0
7AK0206,2,20/10/2020,0700,6,2,4,2,1,1,1,40,2,9,1,0,0,0,0,0,0,0,0
7AK0314,2,20/10/2020,0900,6,2,1,2,1,1,1,29,2,1,9,0,0,0,0,0,0,0,0
7AK0352,2,20/10/2020,0930,6,1,1,1,1,1,1,34,3,19,1,0,0,0,0,0,0,0,0
7AK0676,2,20/10/2020,1700,1,1,1,1,1,2,2,12,3,9,9,0,0,0,0,0,0,0,0
7AK1009,1,20/10/2020,1535,6,1,1,1,1,3,2,7,3,9,0,0,0,0,0,0,0,0,0
7AK1919,1,20/10/2020,2151,2,1,1,1,1,3,1,32,3,9,0,0,0,0,0,0,0,0,0
7AL0310,1,21/10/2020,0749,5,2,1,1,1,1,1,21,3,3,0,0,0,0,0,0,0,0,0
7AL0665,2,21/10/2020,1140,4,1,1,1,1,1,1,19,3,9,1,0,0,0,0,0,0,0,0
7AL1334,3,21/10/2020,1705,3,2,1,1,1,1,1,23,3,9,9,9,0,0,0,0,0,0,0
7AL1334,3,21/10/2020,1705,3,2,1,1,2,2,1,23,3,9,9,9,0,0,0,0,0,0,0
7AL1334,3,21/10/2020,1705,3,2,1,1,3,1,2,30,3,9,9,9,0,0,0,0,0,0,0
7AL1500,1,21/10/2020,1820,6,1,1,1,1,3,2,44,3,8,0,0,0,0,0,0,0,0,0
7AM0333,3,22/10/2020,0838,6,1,1,1,1,1,2,38,3,9,9,19,0,0,0,0,0,0,0
7AM0958,2,13/10/2020,1455,6,2,1,1,1,1,1,33,3,9,9,0,0,0,0,0,0,0,0
7AM1036,1,22/10/2020,1529,6,1,1,1,1,3,2,5,3,9,0,0,0,0,0,0,0,0,0
7AM1050,1,22/10/2020,1537,6,1,1,1,1,3,1,12,2,9,0,0,0,0,0,0,0,0,0
7AM1262,2,22/10/2020,1515,3,2,1,1,1,1,1,46,3,9,1,0,0,0,0,0,0,0,0
7AM1819,2,18/10/2020,2110,3,1,4,1,1,1,1,32,3,9,9,0,0,0,0,0,0,0,0
7AM1860,2,22/10/2020,2144,3,1,4,1,1,1,2,39,3,9,9,0,0,0,0,0,0,0,0
7AM1860,2,22/10/2020,2144,3,1,4,1,2,2,2,25,2,9,9,0,0,0,0,0,0,0,0
7AN0704,1,23/10/2020,0615,6,1,1,1,1,3,2,31,2,9,0,0,0,0,0,0,0,0,0
7AN0737,2,23/10/2020,1311,3,1,1,1,1,1,1,41,3,9,1,0,0,0,0,0,0,0,0
7AO0924,2,24/10/2020,1430,6,2,1,2,1,1,2,35,2,9,9,0,0,0,0,0,0,0,0
7AO0924,2,24/10/2020,1430,6,2,1,2,2,2,2,3,3,9,9,0,0,0,0,0,0,0,0
7AO1116,1,24/10/2020,1300,6,1,1,1,1,3,1,49,3,20,0,0,0,0,0,0,0,0,0
7AO1322,2,24/10/2020,1830,3,2,4,2,1,1,1,26,3,9,9,0,0,0,0,0,0,0,0
7AP0518,1,25/10/2020,0940,1,1,1,4,1,1,1,26,3,9,0,0,0,0,0,0,0,0,0
7AR0436,2,27/10/2020,1055,3,2,1,1,1,2,2,71,3,9,21,0,0,0,0,0,0,0,0
7AR1227,2,27/10/2020,1748,6,1,4,1,1,1,1,26,3,9,9,0,0,0,0,0,0,0,0
7AR1227,2,27/10/2020,1748,6,1,4,1,2,2,2,28,3,9,9,0,0,0,0,0,0,0,0
7AR1227,2,27/10/2020,1748,6,1,4,1,3,2,2,23,3,9,9,0,0,0,0,0,0,0,0
7AR1259,2,27/10/2020,1802,6,2,4,2,1,1,1,23,3,3,9,0,0,0,0,0,0,0,0
7AR1456,2,27/10/2020,1825,3,1,1,1,1,1,2,25,3,9,9,0,0,0,0,0,0,0,0
7AS1008,2,28/10/2020,1451,6,1,1,1,1,1,1,51,2,8,1,0,0,0,0,0,0,0,0
7AS1241,2,28/10/2020,1626,3,2,1,2,1,1,1,38,3,9,9,0,0,0,0,0,0,0,0
7AS1463,2,28/10/2020,1630,2,2,1,2,1,1,1,34,3,9,11,0,0,0,0,0,0,0,0
7AS1463,2,28/10/2020,1630,2,2,1,2,2,2,1,1,3,9,11,0,0,0,0,0,0,0,0
7AS1676,2,28/10/2020,1925,6,2,4,2,1,1,1,29,3,1,9,0,0,0,0,0,0,0,0
7AT0230,1,29/10/2020,0100,6,2,6,1,1,1,2,30,1,9,0,0,0,0,0,0,0,0,0
7AT0230,1,29/10/2020,0100,6,2,6,1,2,2,2,30,1,9,0,0,0,0,0,0,0,0,0
7AT1100,1,29/10/2020,1640,3,2,4,1,1,1,1,41,3,9,0,0,0,0,0,0,0,0,0
7AU0972,2,28/10/2020,1830,3,2,4,2,1,1,2,57,3,9,9,0,0,0,0,0,0,0,0
7AU0972,2,28/10/2020,1830,3,2,4,2,2,2,2,57,3,9,9,0,0,0,0,0,0,0,0
7AV0704,2,31/10/2020,1132,6,2,1,5,1,1,1,17,3,9,1,0,0,0,0,0,0,0,0
7AV0748,2,31/10/2020,1204,6,2,1,1,1,2,1,38,3,9,9,0,0,0,0,0,0,0,0
7B10577,1,01/11/2020,0800,6,2,1,1,1,1,2,19,3,9,0,0,0,0,0,0,0,0,0
7B11896,2,01/11/2020,2100,6,2,4,1,1,1,1,52,3,9,9,0,0,0,0,0,0,0,0
7B11950,1,01/11/2020,2135,4,2,4,2,1,1,2,35,3,9,0,0,0,0,0,0,0,0,0
7B20358,4,02/11/2020,0905,6,2,1,1,1,2,2,9,3,9,9,9,9,0,0,0,0,0,0
7B20358,4,02/11/2020,0905,6,2,1,1,2,2,2,36,3,9,9,9,9,0,0,0,0,0,0
7B30232,2,03/11/2020,0754,3,1,1,1,1,1,1,32,3,9,9,0,0,0,0,0,0,0,0
7B30232,2,03/11/2020,0754,3,1,1,1,2,1,1,62,3,9,9,0,0,0,0,0,0,0,0
7B30232,2,03/11/2020,0754,3,1,1,1,3,2,2,24,3,9,9,0,0,0,0,0,0,0,0
7B30582,2,03/11/2020,1129,6,2,1,1,1,1,1,51,2,9,5,0,0,0,0,0,0,0,0
7B31286,1,04/11/2020,1636,6,1,1,1,1,3,2,17,3,9,0,0,0,0,0,0,0,0,0
7B40235,2,01/11/2020,1500,6,1,1,1,1,1,1,25,3,9,1,0,0,0,0,0,0,0,0
7B40682,2,04/11/2020,1238,3,1,1,1,1,1,1,60,3,9,9,0,0,0,0,0,0,0,0
7B41018,1,04/11/2020,1510,6,1,1,1,1,3,2,53,2,19,0,0,0,0,0,0,0,0,0
7B41105,2,05/11/2020,1038,4,1,1,1,1,1,2,23,3,9,1,0,0,0,0,0,0,0,0
7B41320,1,04/11/2020,1320,6,2,4,1,1,3,1,26,3,9,0,0,0,0,0,0,0,0,0
7B41421,2,04/11/2020,1750,3,1,6,1,1,1,1,29,3,9,9,0,0,0,0,0,0,0,0
7B41421,2,04/11/2020,1750,3,1,6,1,2,2,1,33,3,9,9,0,0,0,0,0,0,0,0
7B41946,2,04/11/2020,2110,3,2,4,1,1,2,2,35,2,9,9,0,0,0,0,0,0,0,0
7B41946,2,04/11/2020,2110,3,2,4,1,2,1,1,35,3,9,9,0,0,0,0,0,0,0,0
7B42061,2,04/11/2020,2200,3,2,4,1,1,1,1,21,3,20,9,0,0,0,0,0,0,0,0
7B42061,2,04/11/2020,2200,3,2,4,1,2,2,1,21,3,20,9,0,0,0,0,0,0,0,0
7B42061,2,04/11/2020,2200,3,2,4,1,3,2,1,21,3,20,9,0,0,0,0,0,0,0,0
7B60901,2,06/11/2020,1334,3,1,1,1,1,1,2,31,3,9,9,0,0,0,0,0,0,0,0
7B61528,2,06/11/2020,1729,3,1,4,1,1,1,1,18,3,17,19,0,0,0,0,0,0,0,0
7B62422,2,06/11/2020,2320,6,2,1,7,1,1,1,35,3,9,9,0,0,0,0,0,0,0,0
7B62422,2,06/11/2020,2320,6,2,1,7,2,2,1,33,3,9,9,0,0,0,0,0,0,0,0
7B71221,3,07/11/2020,0118,6,2,4,1,1,3,1,49,3,9,9,9,0,0,0,0,0,0,0
7B71468,1,07/11/2020,1750,3,2,4,1,1,1,1,46,3,9,0,0,0,0,0,0,0,0,0
7B80773,2,08/11/2020,1245,3,1,1,1,1,1,1,45,3,1,9,0,0,0,0,0,0,0,0
7B81388,2,08/11/2020,1730,6,2,4,1,1,1,2,44,3,9,9,0,0,0,0,0,0,0,0
7B81388,2,08/11/2020,1730,6,2,4,1,2,2,2,70,3,9,9,0,0,0,0,0,0,0,0
7B81388,2,08/11/2020,1730,6,2,4,1,3,2,2,36,3,9,9,0,0,0,0,0,0,0,0
7B90397,2,09/11/2020,1015,6,1,1,1,1,1,1,32,3,9,1,0,0,0,0,0,0,0,0
7B91053,5,09/11/2020,1531,6,2,1,1,1,1,1,31,3,9,9,8,9,9,0,0,0,0,0
7B91053,5,09/11/2020,1531,6,2,1,1,2,1,1,40,3,9,9,8,9,9,0,0,0,0,0
7B91053,5,09/11/2020,1531,6,2,1,1,3,2,2,40,3,9,9,8,9,9,0,0,0,0,0
7B91053,5,09/11/2020,1531,6,2,1,1,4,1,1,51,3,9,9,8,9,9,0,0,0,0,0
7BA0374,1,10/11/2020,0924,6,1,1,1,1,3,1,11,3,19,0,0,0,0,0,0,0,0,0
7BA1100,3,10/11/2020,1055,6,1,1,1,1,1,1,88,3,9,9,9,0,0,0,0,0,0,0
7BA1100,3,10/11/2020,1055,6,1,1,1,2,2,2,85,3,9,9,9,0,0,0,0,0,0,0
7BA1100,3,10/11/2020,1055,6,1,1,1,3,1,1,82,3,9,9,9,0,0,0,0,0,0,0
7BA1100,3,10/11/2020,1055,6,1,1,1,4,2,2,78,3,9,9,9,0,0,0,0,0,0,0
7BA1216,2,10/11/2020,1645,6,1,1,1,1,1,2,26,3,9,9,0,0,0,0,0,0,0,0
7BA1216,2,10/11/2020,1645,6,1,1,1,2,1,1,40,3,9,9,0,0,0,0,0,0,0,0
7BA1689,2,10/11/2020,1930,3,1,4,1,1,1,1,18,3,9,1,0,0,0,0,0,0,0,0
7BB0770,1,11/11/2020,1327,6,1,1,1,1,3,1,85,3,9,0,0,0,0,0,0,0,0,0
7BB0770,1,11/11/2020,1327,6,1,1,1,2,3,2,80,3,9,0,0,0,0,0,0,0,0,0
7BB1700,2,11/11/2020,2012,3,1,4,1,1,1,1,40,3,9,1,0,0,0,0,0,0,0,0
7BC0861,2,12/11/2020,1349,6,1,1,1,1,1,1,15,3,9,1,0,0,0,0,0,0,0,0
7BD0237,3,13/11/2020,0735,6,2,1,2,1,1,2,25,3,9,9,9,0,0,0,0,0,0,0
7BD0237,3,13/11/2020,0735,6,2,1,2,2,1,1,54,3,9,9,9,0,0,0,0,0,0,0
7BD0237,3,13/11/2020,0735,6,2,1,2,3,2,1,14,3,9,9,9,0,0,0,0,0,0,0
7BD0237,3,13/11/2020,0735,6,2,1,2,4,1,2,54,3,9,9,9,0,0,0,0,0,0,0
7BD0343,2,13/11/2020,0916,3,1,1,1,1,1,1,26,3,19,19,0,0,0,0,0,0,0,0
7BD0838,2,13/11/2020,1350,1,1,1,1,1,1,1,30,3,9,9,0,0,0,0,0,0,0,0
7BE0196,1,14/11/2020,0235,6,1,6,1,1,1,1,30,2,9,0,0,0,0,0,0,0,0,0
7BE1138,2,14/11/2020,1607,3,2,1,2,1,2,2,19,3,9,9,0,0,0,0,0,0,0,0
7BE1475,3,14/11/2020,1855,6,1,4,1,1,1,1,35,3,3,9,9,0,0,0,0,0,0,0
7BE1859,2,14/11/2020,2145,3,2,4,2,1,1,1,46,3,9,9,0,0,0,0,0,0,0,0
7BE1859,2,14/11/2020,2145,3,2,4,2,2,2,2,19,3,9,9,0,0,0,0,0,0,0,0
7BF1439,2,15/11/2020,1900,6,2,4,1,1,1,2,21,3,9,9,0,0,0,0,0,0,0,0
7BG0311,2,16/11/2020,0909,6,1,1,1,1,1,1,40,3,9,1,0,0,0,0,0,0,0,0
7BG0625,1,15/11/2020,1955,5,1,7,1,1,3,2,41,2,19,0,0,0,0,0,0,0,0,0
7BH0261,1,17/11/2020,0815,4,1,1,1,1,3,1,11,3,9,0,0,0,0,0,0,0,0,0
7BH1375,2,17/11/2020,1815,3,1,4,1,1,1,2,26,3,9,9,0,0,0,0,0,0,0,0
7BI0405,1,18/11/2020,1010,3,2,1,1,1,3,2,19,3,11,0,0,0,0,0,0,0,0,0
7BJ0092,2,19/11/2020,1130,3,1,1,1,1,1,2,51,3,9,19,0,0,0,0,0,0,0,0
7BJ0284,1,19/11/2020,0855,6,1,1,1,1,3,2,11,2,9,0,0,0,0,0,0,0,0,0
7BJ0417,1,19/11/2020,1729,6,1,1,1,1,3,2,39,3,19,0,0,0,0,0,0,0,0,0
7BJ0578,2,19/11/2020,1235,3,1,1,1,1,1,1,25,2,9,1,0,0,0,0,0,0,0,0
7BJ0596,1,19/11/2020,1208,6,1,1,1,1,3,2,73,2,19,0,0,0,0,0,0,0,0,0
7BJ0630,2,19/11/2020,1230,6,1,1,1,1,1,1,58,3,9,1,0,0,0,0,0,0,0,0
7BJ1093,1,18/11/2020,1548,6,1,1,1,1,1,1,92,2,9,0,0,0,0,0,0,0,0,0
7BJ1299,2,19/11/2020,1542,6,1,1,1,1,1,1,61,3,21,5,0,0,0,0,0,0,0,0
7BK0216,2,20/11/2020,0702,4,1,1,1,1,1,1,22,2,1,8,0,0,0,0,0,0,0,0
7BK0692,1,20/11/2020,1256,6,1,1,1,1,2,1,26,2,9,0,0,0,0,0,0,0,0,0
7BK1199,2,20/11/2020,1710,1,2,4,1,1,1,1,48,3,21,9,0,0,0,0,0,0,0,0
7BL1577,2,21/11/2020,1936,6,1,4,1,1,1,1,54,3,9,8,0,0,0,0,0,0,0,0
7BL1875,2,21/11/2020,2215,6,2,4,2,1,1,1,16,3,90,9,0,0,0,0,0,0,0,0
7BM0244,1,22/11/2020,0310,3,2,4,1,1,2,2,26,2,9,0,0,0,0,0,0,0,0,0
7BM0629,4,21/11/2020,1350,3,1,1,1,1,2,2,58,2,9,9,9,9,0,0,0,0,0,0
7BM0868,1,22/11/2020,1345,6,1,1,1,1,3,2,52,3,9,0,0,0,0,0,0,0,0,0
7BN0389,2,24/11/2020,1019,3,1,1,1,1,1,1,14,3,1,9,0,0,0,0,0,0,0,0
7BN1288,2,23/11/2020,1750,3,1,4,1,1,1,1,55,3,10,5,0,0,0,0,0,0,0,0
7BO0877,4,24/11/2020,1501,3,1,1,1,1,1,2,41,3,9,9,9,9,0,0,0,0,0,0
7BO1052,2,24/11/2020,1620,3,2,1,1,1,1,2,65,3,9,9,0,0,0,0,0,0,0,0
7BP0685,1,25/10/2020,1500,6,1,1,1,1,3,2,22,3,9,0,0,0,0,0,0,0,0,0
7BP0788,1,25/11/2020,0845,6,1,1,1,1,3,1,23,3,9,0,0,0,0,0,0,0,0,0
7BP1198,2,25/11/2020,1648,3,1,4,1,1,1,2,40,3,9,9,0,0,0,0,0,0,0,0
7BP1867,1,25/11/2020,2345,3,2,4,1,1,2,1,6,2,9,0,0,0,0,0,0,0,0,0
