Reference Number,Number of vehicles,Date,Time,Road class,Road surface description,Lighting conditions,Weather conditions,Casualty number,Casualty Class,Sex of Casualty,Age of Casualty,Casualty Severity,Type of vehicle 1,Type of vehicle 2,Type of vehicle 3,Type of vehicle 4,Type of vehicle 5,Type of vehicle 6,Type of vehicle 7,Type of vehicle 8,Type of vehicle 9,Type of vehicle 10
1165694,2,20/02/2022,1855,3,2,4,5,1,2,2,2,3,9,9,0,0,0,0,0,0,0,0
1165697,2,26/02/2022,1145,6,1,1,1,1,1,1,19,3,9,1,0,0,0,0,0,0,0,0
1165697,2,26/02/2022,1145,6,1,1,1,2,2,1,18,2,9,1,0,0,0,0,0,0,0,0
1165704,2,27/03/2022,1420,6,1,1,1,1,1,1,39,3,9,9,0,0,0,0,0,0,0,0
1165704,2,27/03/2022,1420,6,1,1,1,2,1,1,45,3,9,9,0,0,0,0,0,0,0,0
1165707,2,07/02/2022,1645,6,2,1,2,1,2,1,16,2,9,90,0,0,0,0,0,0,0,0
1165707,2,07/02/2022,1645,6,2,1,2,2,1,1,16,2,9,90,0,0,0,0,0,0,0,0
1165718,2,27/03/2022,1509,3,1,1,1,1,1,1,38,3,9,9,0,0,0,0,0,0,0,0
1165722,3,06/02/2022,1153,6,2,1,4,1,1,1,61,3,9,9,9,0,0,0,0,0,0,0
1165722,3,06/02/2022,1153,6,2,1,4,2,1,2,30,3,9,9,9,0,0,0,0,0,0,0
1165722,3,06/02/2022,1153,6,2,1,4,3,1,2,57,3,9,9,9,0,0,0,0,0,0,0
1165722,3,06/02/2022,1153,6,2,1,4,4,2,2,69,2,9,9,9,0,0,0,0,0,0,0
1165725,3,29/01/2022,1945,1,1,4,1,1,1,2,50,3,9,9,9,0,0,0,0,0,0,0
1165741,1,06/04/2022,1411,6,2,1,1,1,1,1,90,2,9,0,0,0,0,0,0,0,0,0
1165753,2,03/02/2022,0730,6,2,1,1,1,1,2,62,3,9,98,0,0,0,0,0,0,0,0
1165775,3,25/03/2022,1838,6,1,1,1,1,1,2,38,3,9,9,10,0,0,0,0,0,0,0
1165775,3,25/03/2022,1838,6,1,1,1,2,2,1,27,3,9,9,10,0,0,0,0,0,0,0
1165775,3,25/03/2022,1838,6,1,1,1,3,1,1,36,3,9,9,10,0,0,0,0,0,0,0
1165778,2,15/02/2022,2130,6,1,4,1,1,1,1,32,2,1,9,0,0,0,0,0,0,0,0
1165785,1,05/02/2022,0536,6,2,4,1,1,3,1,19,3,9,0,0,0,0,0,0,0,0,0
1165797,2,21/02/2022,1445,6,1,1,1,1,1,2,58,2,9,9,0,0,0,0,0,0,0,0
1165797,2,21/02/2022,1445,6,1,1,1,2,2,1,58,3,9,9,0,0,0,0,0,0,0,0
1165819,2,10/03/2022,0815,1,1,1,1,1,1,2,43,3,19,9,0,0,0,0,0,0,0,0
1165820,1,17/02/2022,2000,3,2,4,8,1,1,1,18,2,4,0,0,0,0,0,0,0,0,0
1165825,1,23/02/2022,1100,6,1,1,1,1,3,2,80,3,9,0,0,0,0,0,0,0,0,0
1165831,2,25/02/2022,1105,3,1,1,1,1,1,2,21,3,9,1,0,0,0,0,0,0,0,0
1165835,2,25/02/2022,1455,3,1,1,1,1,1,1,54,3,9,1,0,0,0,0,0,0,0,0
1165889,1,18/02/2022,1240,6,2,1,2,1,3,2,41,2,9,0,0,0,0,0,0,0,0,0
1165915,2,16/03/2022,1125,3,1,1,1,1,1,1,63,3,9,9,0,0,0,0,0,0,0,0
1165935,2,04/02/2022,0029,6,2,4,2,1,1,1,26,3,1,9,0,0,0,0,0,0,0,0
1165938,2,04/02/2022,1056,2,1,1,1,1,1,1,62,3,19,9,0,0,0,0,0,0,0,0
1165938,2,04/02/2022,1056,2,1,1,1,2,2,2,56,2,19,9,0,0,0,0,0,0,0,0
1165961,1,19/02/2022,1640,1,2,4,2,1,2,1,19,3,9,0,0,0,0,0,0,0,0,0
1166159,1,27/03/2022,0945,4,1,1,1,1,1,1,64,3,9,0,0,0,0,0,0,0,0,0
1166294,2,05/03/2022,1355,3,1,1,1,1,2,2,18,2,9,9,0,0,0,0,0,0,0,0
1166374,2,12/04/2022,1810,3,1,1,1,1,2,2,63,2,11,9,0,0,0,0,0,0,0,0
1166379,3,13/04/2022,1035,6,1,1,1,1,1,1,52,3,9,9,9,0,0,0,0,0,0,0
1166379,3,13/04/2022,1035,6,1,1,1,2,1,2,35,3,9,9,9,0,0,0,0,0,0,0
1166441,2,13/04/2022,1737,6,1,1,1,1,1,1,35,3,9,1,0,0,0,0,0,0,0,0
1166466,1,13/04/2022,1825,6,1,1,1,1,3,1,29,3,9,0,0,0,0,0,0,0,0,0
1166737,2,14/04/2022,0740,3,1,1,1,1,1,1,41,3,9,1,0,0,0,0,0,0,0,0
1166752,2,14/04/2022,0808,3,1,1,1,1,1,1,75,3,9,9,0,0,0,0,0,0,0,0
1166946,2,15/04/2022,1552,6,1,1,1,1,1,1,33,3,9,9,0,0,0,0,0,0,0,0
1166955,2,15/04/2022,1635,6,1,1,1,1,3,1,46,2,9,98,0,0,0,0,0,0,0,0
1166992,1,16/04/2022,0022,3,1,4,1,1,2,1,21,2,9,0,0,0,0,0,0,0,0,0
1167041,2,16/04/2022,0737,4,1,1,1,1,1,1,30,3,9,1,0,0,0,0,0,0,0,0
1167154,1,16/04/2022,1855,3,1,1,1,1,1,1,35,3,9,0,0,0,0,0,0,0,0,0
1167213,2,16/04/2022,1330,3,1,1,1,1,1,1,44,3,9,5,0,0,0,0,0,0,0,0
1167381,3,18/04/2022,1235,6,1,1,1,1,1,1,64,3,9,9,9,0,0,0,0,0,0,0
1167395,2,17/04/2022,1740,6,1,1,1,1,1,1,18,3,9,97,0,0,0,0,0,0,0,0
1167396,2,18/04/2022,1345,6,1,1,1,1,1,2,47,3,9,9,0,0,0,0,0,0,0,0
1167396,2,18/04/2022,1345,6,1,1,1,2,2,2,74,2,9,9,0,0,0,0,0,0,0,0
1167424,2,18/04/2022,1655,3,1,1,1,1,1,1,7,3,9,1,0,0,0,0,0,0,0,0
1167557,1,19/04/2022,0815,6,1,1,1,1,1,1,33,3,3,0,0,0,0,0,0,0,0,0
1167741,2,19/04/2022,1311,3,1,1,1,1,1,2,41,3,9,9,0,0,0,0,0,0,0,0
1167919,2,31/01/2022,1032,1,1,1,1,1,1,1,59,3,21,21,0,0,0,0,0,0,0,0
1167925,1,31/01/2022,1116,4,1,1,1,1,3,2,63,2,9,0,0,0,0,0,0,0,0,0
1167926,2,28/01/2022,1600,6,1,1,1,1,1,2,26,3,9,9,0,0,0,0,0,0,0,0
1167961,2,12/03/2022,1530,1,1,1,1,1,1,2,35,3,9,9,0,0,0,0,0,0,0,0
1168105,2,19/04/2022,1745,3,1,1,1,1,1,2,20,3,9,9,0,0,0,0,0,0,0,0
1168129,2,22/03/2022,1656,6,1,1,1,1,1,1,26,2,11,1,0,0,0,0,0,0,0,0
1168254,2,18/04/2022,2032,3,1,4,1,1,1,1,38,2,9,90,0,0,0,0,0,0,0,0
1168257,1,21/04/2022,0105,6,1,6,1,1,1,1,20,2,9,0,0,0,0,0,0,0,0,0
1168365,1,21/04/2022,0800,6,1,1,1,1,3,1,12,3,9,0,0,0,0,0,0,0,0,0
1168500,2,21/04/2022,1122,3,1,1,1,1,1,2,56,2,9,9,0,0,0,0,0,0,0,0
1168506,1,20/04/2022,1645,6,1,1,1,1,3,2,17,3,11,0,0,0,0,0,0,0,0,0
1168643,2,21/04/2022,1454,3,1,1,1,1,1,2,42,3,9,9,0,0,0,0,0,0,0,0
1168655,2,21/04/2022,1124,3,1,1,1,1,1,2,36,3,9,9,0,0,0,0,0,0,0,0
1168723,2,21/04/2022,1745,3,1,1,1,1,1,1,51,1,1,1,0,0,0,0,0,0,0,0
1168723,2,21/04/2022,1745,3,1,1,1,2,1,1,19,2,1,1,0,0,0,0,0,0,0,0
1168898,2,22/04/2022,0637,6,1,1,1,1,1,1,47,2,9,9,0,0,0,0,0,0,0,0
1168981,1,22/04/2022,1100,4,1,1,1,1,3,1,3,3,9,0,0,0,0,0,0,0,0,0
1169056,3,21/04/2022,1405,2,1,1,1,1,1,2,46,3,9,9,90,0,0,0,0,0,0,0
1169066,2,21/04/2022,1645,3,1,1,1,1,1,1,68,3,9,1,0,0,0,0,0,0,0,0
1169084,1,22/04/2022,1722,6,1,1,1,1,3,1,3,3,9,0,0,0,0,0,0,0,0,0
1169143,1,22/04/2022,2235,6,1,4,1,1,3,2,16,2,9,0,0,0,0,0,0,0,0,0
1169155,2,22/04/2022,1232,6,1,1,1,1,1,1,32,3,9,1,0,0,0,0,0,0,0,0
1169171,2,16/04/2022,1830,4,1,1,1,1,1,1,58,3,9,9,0,0,0,0,0,0,0,0
1169171,2,16/04/2022,1830,4,1,1,1,2,1,2,53,3,9,9,0,0,0,0,0,0,0,0
1169171,2,16/04/2022,1830,4,1,1,1,3,2,2,27,3,9,9,0,0,0,0,0,0,0,0
1169197,1,21/04/2022,1810,3,1,1,1,1,3,2,15,3,9,0,0,0,0,0,0,0,0,0
1169252,2,23/04/2022,1046,3,1,1,1,1,1,1,19,2,3,20,0,0,0,0,0,0,0,0
1169292,2,23/04/2022,1650,6,1,1,1,1,1,2,20,3,9,9,0,0,0,0,0,0,0,0
1169325,1,23/04/2022,1939,3,1,1,1,1,1,1,29,1,23,0,0,0,0,0,0,0,0,0
1169330,2,23/04/2022,1808,3,1,1,1,1,2,1,13,3,9,9,0,0,0,0,0,0,0,0
1169330,2,23/04/2022,1808,3,1,1,1,2,2,1,10,3,9,9,0,0,0,0,0,0,0,0
1169409,2,24/04/2022,1305,6,1,1,1,1,2,2,52,3,9,9,0,0,0,0,0,0,0,0
1169409,2,24/04/2022,1305,6,1,1,1,2,1,2,30,3,9,9,0,0,0,0,0,0,0,0
1169441,2,24/04/2022,1519,6,1,1,1,1,1,2,55,3,9,9,0,0,0,0,0,0,0,0
1169736,2,25/04/2022,1200,6,1,1,1,1,3,1,24,3,8,98,0,0,0,0,0,0,0,0
1169862,1,25/04/2022,1605,6,2,1,1,1,3,1,18,2,9,0,0,0,0,0,0,0,0,0
1169863,1,25/04/2022,1500,6,1,1,1,1,3,2,11,2,9,0,0,0,0,0,0,0,0,0
1169895,2,25/04/2022,1600,3,1,1,1,1,1,2,38,3,9,9,0,0,0,0,0,0,0,0
1170139,2,25/04/2022,0706,3,1,4,1,1,1,1,18,3,9,4,0,0,0,0,0,0,0,0
1170279,2,26/04/2022,0845,3,1,1,1,1,1,1,50,3,1,9,0,0,0,0,0,0,0,0
1170280,5,25/04/2022,1046,4,1,1,1,1,1,1,31,2,9,9,19,19,20,0,0,0,0,0
1170280,5,25/04/2022,1046,4,1,1,1,2,1,1,32,3,9,9,19,19,20,0,0,0,0,0
1170280,5,25/04/2022,1046,4,1,1,1,3,2,1,46,3,9,9,19,19,20,0,0,0,0,0
1170285,1,14/04/2022,1500,6,1,1,1,1,3,2,28,3,9,0,0,0,0,0,0,0,0,0
1170337,1,25/04/2022,1700,3,1,1,1,1,3,1,13,3,9,0,0,0,0,0,0,0,0,0
1170360,1,27/04/2022,0045,3,1,6,1,1,1,1,33,2,97,0,0,0,0,0,0,0,0,0
1170558,1,27/04/2022,0945,6,1,1,1,1,3,2,47,3,9,0,0,0,0,0,0,0,0,0
1170583,2,15/04/2022,1335,6,1,1,9,1,2,1,36,3,9,11,0,0,0,0,0,0,0,0
1171136,2,28/04/2022,0844,3,1,1,1,1,1,1,37,2,9,1,0,0,0,0,0,0,0,0
1171231,2,27/04/2022,2027,3,1,1,1,1,1,1,27,2,9,1,0,0,0,0,0,0,0,0
1171250,2,29/04/2022,0446,3,1,1,1,1,1,1,34,3,9,9,0,0,0,0,0,0,0,0
1171250,2,29/04/2022,0446,3,1,1,1,2,2,1,26,3,9,9,0,0,0,0,0,0,0,0
1171250,2,29/04/2022,0446,3,1,1,1,3,2,1,25,3,9,9,0,0,0,0,0,0,0,0
1171250,2,29/04/2022,0446,3,1,1,1,4,2,1,24,3,9,9,0,0,0,0,0,0,0,0
1171250,2,29/04/2022,0446,3,1,1,1,5,2,1,31,3,9,9,0,0,0,0,0,0,0,0
1171418,2,29/04/2022,1355,3,1,1,1,1,2,2,68,3,9,9,0,0,0,0,0,0,0,0
1171493,2,29/04/2022,1602,6,1,1,1,1,1,1,29,2,9,9,0,0,0,0,0,0,0,0
1171493,2,29/04/2022,1602,6,1,1,1,2,2,1,28,3,9,9,0,0,0,0,0,0,0,0
1171494,2,29/04/2022,1840,6,1,1,1,1,1,1,22,3,9,9,0,0,0,0,0,0,0,0
1171494,2,29/04/2022,1840,6,1,1,1,2,2,1,18,3,9,9,0,0,0,0,0,0,0,0
1171494,2,29/04/2022,1840,6,1,1,1,3,2,1,21,3,9,9,0,0,0,0,0,0,0,0
1171494,2,29/04/2022,1840,6,1,1,1,4,2,1,21,3,9,9,0,0,0,0,0,0,0,0
1171526,2,29/04/2022,2155,3,1,4,1,1,1,2,33,2,9,1,0,0,0,0,0,0,0,0
1171548,1,29/04/2022,2045,3,1,4,9,1,3,1,38,2,11,0,0,0,0,0,0,0,0,0
1171573,2,28/04/2022,1410,6,1,1,1,1,1,1,52,2,9,1,0,0,0,0,0,0,0,0
1171634,1,28/04/2022,1520,6,1,1,1,1,3,1,10,3,9,0,0,0,0,0,0,0,0,0
1171646,2,28/04/2022,1645,6,1,1,1,1,1,1,33,3,9,1,0,0,0,0,0,0,0,0
1171691,2,30/04/2022,1715,6,1,1,1,1,1,1,26,3,9,9,0,0,0,0,0,0,0,0
1171772,1,01/05/2022,0303,3,2,4,1,1,1,2,24,2,9,0,0,0,0,0,0,0,0,0
1171781,2,30/04/2022,0955,3,1,1,1,1,1,2,26,3,19,9,0,0,0,0,0,0,0,0
1171781,2,30/04/2022,0955,3,1,1,1,2,1,1,29,3,19,9,0,0,0,0,0,0,0,0
1171803,1,30/04/2022,2052,6,1,4,1,1,3,1,42,3,9,0,0,0,0,0,0,0,0,0
1171813,2,01/05/2022,0945,3,1,1,1,1,1,1,65,3,9,1,0,0,0,0,0,0,0,0
1171838,3,01/05/2022,1310,6,1,1,1,1,2,1,6,3,9,9,9,0,0,0,0,0,0,0
1171927,2,27/04/2022,2145,6,1,4,1,1,1,1,21,2,9,90,0,0,0,0,0,0,0,0
1171984,2,01/05/2022,1258,4,1,1,1,1,1,2,42,3,9,9,0,0,0,0,0,0,0,0
1172273,3,03/05/2022,0730,3,1,1,1,1,1,1,48,3,9,9,9,0,0,0,0,0,0,0
1172338,1,02/05/2022,1720,3,1,1,1,1,1,1,81,3,9,0,0,0,0,0,0,0,0,0
1172338,1,02/05/2022,1720,3,1,1,1,2,2,2,80,3,9,0,0,0,0,0,0,0,0,0
1172384,2,03/05/2022,1447,3,2,1,1,1,1,2,43,3,9,9,0,0,0,0,0,0,0,0
1172400,2,03/05/2022,1710,6,1,1,1,1,1,2,22,3,9,9,0,0,0,0,0,0,0,0
1172423,2,03/05/2022,2310,3,1,4,1,1,2,2,34,3,9,9,0,0,0,0,0,0,0,0
1172423,2,03/05/2022,2310,3,1,4,1,2,2,1,12,3,9,9,0,0,0,0,0,0,0,0
1172522,2,04/05/2022,0849,2,2,1,1,1,1,2,23,3,9,9,0,0,0,0,0,0,0,0
1172814,3,04/05/2022,1720,2,1,1,1,1,1,2,39,3,9,9,9,0,0,0,0,0,0,0
1172856,2,03/05/2022,1700,3,1,1,1,1,1,2,34,2,9,9,0,0,0,0,0,0,0,0
1172890,1,15/04/2022,2145,6,1,1,1,1,3,1,32,3,9,0,0,0,0,0,0,0,0,0
1173495,2,06/05/2022,0920,6,1,1,1,1,2,2,42,3,11,90,0,0,0,0,0,0,0,0
1173658,2,06/05/2022,1330,6,1,1,1,1,1,1,49,3,9,9,0,0,0,0,0,0,0,0
1173725,2,03/05/2022,1340,3,1,1,1,1,1,1,50,3,9,11,0,0,0,0,0,0,0,0
1173757,2,05/05/2022,1625,3,1,1,1,1,1,1,28,3,9,1,0,0,0,0,0,0,0,0
1173790,2,07/05/2022,0939,3,1,1,1,1,1,1,21,3,9,9,0,0,0,0,0,0,0,0
1173790,2,07/05/2022,0939,3,1,1,1,2,1,2,35,2,9,9,0,0,0,0,0,0,0,0
1174244,1,08/05/2022,1914,3,1,1,1,1,3,1,15,3,9,0,0,0,0,0,0,0,0,0
1174265,1,08/05/2022,0519,3,1,1,7,1,1,1,38,3,9,0,0,0,0,0,0,0,0,0
1174870,2,09/05/2022,0910,4,1,1,1,1,1,1,21,3,90,90,0,0,0,0,0,0,0,0
1175006,4,09/05/2022,1252,3,1,1,2,1,1,2,58,3,9,9,9,9,0,0,0,0,0,0
1175064,1,09/05/2022,1753,6,1,1,1,1,3,1,15,3,9,0,0,0,0,0,0,0,0,0
1175083,2,07/05/2022,2300,1,1,4,1,1,1,1,34,3,9,9,0,0,0,0,0,0,0,0
1175087,2,05/05/2022,1300,6,1,1,1,1,1,1,94,3,9,9,0,0,0,0,0,0,0,0
1175095,1,09/05/2022,2018,6,1,1,1,1,3,1,4,2,9,0,0,0,0,0,0,0,0,0
1175112,1,10/05/2022,0035,1,1,4,1,1,3,1,38,1,90,0,0,0,0,0,0,0,0,0
1175218,2,10/05/2022,0727,3,1,1,1,1,1,2,34,2,19,1,0,0,0,0,0,0,0,0
1175301,3,10/05/2022,1040,2,1,1,1,1,1,1,36,3,9,9,21,0,0,0,0,0,0,0
1175396,2,10/05/2022,0934,3,1,1,1,1,2,2,41,3,8,9,0,0,0,0,0,0,0,0
1175443,2,10/05/2022,1300,6,1,6,1,1,1,1,-1,3,19,1,0,0,0,0,0,0,0,0
1175462,2,10/05/2022,0745,6,1,1,1,1,1,1,27,2,9,1,0,0,0,0,0,0,0,0
1175504,3,10/05/2022,1603,3,1,1,1,1,1,2,34,3,9,9,9,0,0,0,0,0,0,0
1175504,3,10/05/2022,1603,3,1,1,1,2,1,2,86,3,9,9,9,0,0,0,0,0,0,0
1175520,2,10/05/2022,1605,6,1,1,1,1,3,1,15,3,9,9,0,0,0,0,0,0,0,0
1175532,2,29/04/2022,1421,3,1,1,1,1,1,1,30,3,98,9,0,0,0,0,0,0,0,0
1175546,2,10/05/2022,1940,4,1,1,1,1,1,1,46,2,9,1,0,0,0,0,0,0,0,0
1175748,2,10/05/2022,1145,6,1,1,1,1,1,1,25,3,98,23,0,0,0,0,0,0,0,0
1175912,2,10/05/2022,1330,3,1,1,1,1,1,1,59,2,19,9,0,0,0,0,0,0,0,0
1175979,1,11/05/2022,0701,6,1,1,1,1,1,1,20,3,9,0,0,0,0,0,0,0,0,0
1176041,2,11/05/2022,1140,6,1,1,1,1,1,1,58,2,9,9,0,0,0,0,0,0,0,0
1176060,1,11/05/2022,1653,3,1,1,2,1,3,2,19,2,9,0,0,0,0,0,0,0,0,0
1176064,1,11/05/2022,1740,6,1,1,1,1,3,1,12,2,10,0,0,0,0,0,0,0,0,0
1176096,3,11/05/2022,2155,1,1,4,1,1,1,1,27,2,9,9,9,0,0,0,0,0,0,0
1176134,2,12/05/2022,0642,3,1,1,1,1,1,1,22,2,1,9,0,0,0,0,0,0,0,0
1176239,2,12/05/2022,0820,6,1,1,1,1,1,1,24,2,22,3,0,0,0,0,0,0,0,0
1176493,2,12/05/2022,1552,6,1,1,1,1,1,1,74,2,9,1,0,0,0,0,0,0,0,0
1176513,1,12/05/2022,1400,4,1,1,1,1,3,2,31,3,9,0,0,0,0,0,0,0,0,0
1176517,1,12/05/2022,0714,4,1,1,1,1,3,1,31,3,9,0,0,0,0,0,0,0,0,0
1176521,2,12/05/2022,1555,3,1,1,1,1,1,1,28,3,9,1,0,0,0,0,0,0,0,0
1176523,1,12/05/2022,1347,3,1,1,1,1,1,1,24,3,9,0,0,0,0,0,0,0,0,0
1176523,1,12/05/2022,1347,3,1,1,1,2,3,1,49,1,9,0,0,0,0,0,0,0,0,0
1176576,2,12/05/2022,2130,6,1,4,1,1,1,1,24,3,9,9,0,0,0,0,0,0,0,0
1176590,7,12/05/2022,2350,6,1,4,1,1,1,1,43,2,9,9,9,9,9,9,9,0,0,0
1176590,7,12/05/2022,2350,6,1,4,1,2,2,1,30,3,9,9,9,9,9,9,9,0,0,0
1176590,7,12/05/2022,2350,6,1,4,1,3,2,2,34,3,9,9,9,9,9,9,9,0,0,0
1176783,2,13/05/2022,1101,6,1,1,1,1,1,1,46,3,9,1,0,0,0,0,0,0,0,0
1176986,1,13/05/2022,1546,3,1,1,1,1,3,1,46,2,3,0,0,0,0,0,0,0,0,0
1177101,2,14/05/2022,0812,3,1,1,1,1,1,1,28,3,9,9,0,0,0,0,0,0,0,0
1177110,1,14/05/2022,1130,3,1,1,1,1,1,1,63,2,3,0,0,0,0,0,0,0,0,0
1177117,2,13/05/2022,1710,6,1,1,1,1,1,1,31,2,9,9,0,0,0,0,0,0,0,0
1177121,1,13/05/2022,1630,6,1,1,1,1,2,2,25,3,11,0,0,0,0,0,0,0,0,0
1177171,2,14/05/2022,1311,2,1,1,1,1,1,2,63,3,98,9,0,0,0,0,0,0,0,0
1177174,1,14/05/2022,1343,3,1,1,1,1,3,2,13,3,9,0,0,0,0,0,0,0,0,0
1177214,2,13/05/2022,1740,6,1,1,1,1,1,1,20,2,23,9,0,0,0,0,0,0,0,0
1177217,3,14/05/2022,1620,6,1,1,1,1,1,1,20,3,9,9,98,0,0,0,0,0,0,0
1177217,3,14/05/2022,1620,6,1,1,1,2,2,2,21,3,9,9,98,0,0,0,0,0,0,0
1177237,2,14/05/2022,2310,6,1,4,1,1,1,1,18,2,9,9,0,0,0,0,0,0,0,0
1177307,2,14/05/2022,1442,3,1,1,1,1,1,2,74,2,9,9,0,0,0,0,0,0,0,0
1177335,2,15/05/2022,1130,6,1,1,1,1,2,2,78,2,9,11,0,0,0,0,0,0,0,0
1177374,2,13/05/2022,1756,6,1,1,1,1,1,1,36,3,9,1,0,0,0,0,0,0,0,0
1177401,2,15/05/2022,1830,3,2,6,2,1,1,1,61,2,17,17,0,0,0,0,0,0,0,0
1177418,2,14/05/2022,2209,4,1,4,1,1,1,1,26,3,9,9,0,0,0,0,0,0,0,0
1177420,1,15/05/2022,1544,1,1,1,1,1,1,2,21,3,9,0,0,0,0,0,0,0,0,0
1177663,3,14/05/2022,0940,6,1,1,1,1,2,1,12,3,9,9,9,0,0,0,0,0,0,0
1177783,2,16/05/2022,1232,6,2,1,1,1,1,1,50,3,9,9,0,0,0,0,0,0,0,0
1177834,2,10/05/2022,1715,6,1,1,1,1,1,2,42,2,9,1,0,0,0,0,0,0,0,0
1177841,1,16/05/2022,1510,6,1,1,1,1,3,1,32,3,98,0,0,0,0,0,0,0,0,0
1178096,2,17/05/2022,1010,6,1,1,1,1,2,1,26,3,9,9,0,0,0,0,0,0,0,0
1178096,2,17/05/2022,1010,6,1,1,1,2,2,2,-1,3,9,9,0,0,0,0,0,0,0,0
1178269,2,17/05/2022,1210,6,1,1,1,1,1,2,64,3,23,1,0,0,0,0,0,0,0,0
1178273,1,17/05/2022,1500,6,1,1,1,1,3,2,26,3,11,0,0,0,0,0,0,0,0,0
1178317,2,17/05/2022,1705,3,1,1,1,1,1,1,29,3,3,9,0,0,0,0,0,0,0,0
1178356,2,17/05/2022,1610,6,1,1,1,1,1,1,24,3,9,5,0,0,0,0,0,0,0,0
1178361,1,15/05/2022,1828,4,1,1,1,1,3,2,12,2,9,0,0,0,0,0,0,0,0,0
1178364,2,17/05/2022,2215,4,2,4,8,1,1,1,19,3,9,9,0,0,0,0,0,0,0,0
1178364,2,17/05/2022,2215,4,2,4,8,2,1,1,28,2,9,9,0,0,0,0,0,0,0,0
1178380,5,17/05/2022,2157,6,2,4,1,1,1,1,31,3,10,19,9,9,9,0,0,0,0,0
1178380,5,17/05/2022,2157,6,2,4,1,2,1,1,34,3,10,19,9,9,9,0,0,0,0,0
1178380,5,17/05/2022,2157,6,2,4,1,3,3,1,58,3,10,19,9,9,9,0,0,0,0,0
1178528,2,18/05/2022,1002,1,1,1,1,1,1,1,33,3,98,9,0,0,0,0,0,0,0,0
1178584,2,14/05/2022,0912,3,1,1,1,1,1,2,51,3,9,9,0,0,0,0,0,0,0,0
1178623,2,18/05/2022,0935,6,1,1,1,1,1,2,39,3,9,1,0,0,0,0,0,0,0,0
1178636,1,18/05/2022,0840,6,1,1,1,1,3,1,10,2,9,0,0,0,0,0,0,0,0,0
1178637,2,16/05/2022,1427,6,2,1,1,1,1,1,51,2,9,1,0,0,0,0,0,0,0,0
1178651,1,11/05/2022,1505,6,1,1,1,1,3,1,44,3,98,0,0,0,0,0,0,0,0,0
1178717,3,17/05/2022,1220,2,1,1,1,1,1,2,67,3,9,21,21,0,0,0,0,0,0,0
1178847,2,18/05/2022,2001,3,1,5,1,1,1,1,28,3,9,9,0,0,0,0,0,0,0,0
1178847,2,18/05/2022,2001,3,1,5,1,2,2,2,55,2,9,9,0,0,0,0,0,0,0,0
1178847,2,18/05/2022,2001,3,1,5,1,3,1,2,25,2,9,9,0,0,0,0,0,0,0,0
1178847,2,18/05/2022,2001,3,1,5,1,4,2,2,65,3,9,9,0,0,0,0,0,0,0,0
1178854,2,18/05/2022,1725,3,1,1,1,1,1,1,73,3,9,19,0,0,0,0,0,0,0,0
1178867,2,18/05/2022,2218,6,2,4,1,1,1,1,17,2,90,3,0,0,0,0,0,0,0,0
1179001,1,19/05/2022,0821,6,1,1,1,1,3,1,11,3,9,0,0,0,0,0,0,0,0,0
1179134,2,19/05/2022,0950,3,1,1,1,1,1,2,27,2,9,9,0,0,0,0,0,0,0,0
1179308,2,19/05/2022,1514,3,1,1,1,1,1,1,16,2,9,9,0,0,0,0,0,0,0,0
1179311,2,19/05/2022,1553,6,1,1,1,1,1,1,53,3,5,9,0,0,0,0,0,0,0,0
1179338,1,19/05/2022,1827,6,1,1,1,1,3,1,10,3,9,0,0,0,0,0,0,0,0,0
1179353,1,19/05/2022,1641,6,1,1,1,1,3,1,22,2,9,0,0,0,0,0,0,0,0,0
1179354,2,19/05/2022,1915,6,1,1,1,1,1,1,-1,3,9,1,0,0,0,0,0,0,0,0
1179357,2,19/05/2022,1710,1,1,1,1,1,1,1,74,2,9,9,0,0,0,0,0,0,0,0
1179357,2,19/05/2022,1710,1,1,1,1,2,1,1,55,3,9,9,0,0,0,0,0,0,0,0
1179357,2,19/05/2022,1710,1,1,1,1,3,2,2,29,3,9,9,0,0,0,0,0,0,0,0
1179357,2,19/05/2022,1710,1,1,1,1,4,2,1,28,2,9,9,0,0,0,0,0,0,0,0
1179668,1,20/05/2022,1107,6,1,1,1,1,1,1,79,3,9,0,0,0,0,0,0,0,0,0
1179668,1,20/05/2022,1107,6,1,1,1,2,2,2,77,3,9,0,0,0,0,0,0,0,0,0
1179691,1,20/05/2022,1411,6,1,1,1,1,3,1,45,2,9,0,0,0,0,0,0,0,0,0
1179702,2,20/05/2022,1524,6,1,1,1,1,1,1,22,3,9,19,0,0,0,0,0,0,0,0
1179747,2,19/05/2022,1530,6,1,1,1,1,1,1,17,3,23,9,0,0,0,0,0,0,0,0
1179822,1,20/05/2022,0933,6,1,1,1,1,2,1,10,2,9,0,0,0,0,0,0,0,0,0
1179853,2,21/05/2022,0257,6,1,1,1,1,1,1,39,2,1,9,0,0,0,0,0,0,0,0
1179926,2,21/05/2022,1245,3,1,1,1,1,2,2,19,3,9,9,0,0,0,0,0,0,0,0
1179930,2,19/05/2022,0650,6,1,1,1,1,1,1,52,2,19,1,0,0,0,0,0,0,0,0
1180001,1,21/05/2022,2200,3,1,4,1,1,3,1,34,3,9,0,0,0,0,0,0,0,0,0
1180114,2,22/05/2022,1335,3,1,1,1,1,1,1,34,3,9,9,0,0,0,0,0,0,0,0
