Reference Number,Number of vehicles,Date,Time,Road class,Road surface description,Lighting conditions,Weather conditions,Casualty number,Casualty Class,Sex of Casualty,Age of Casualty,Casualty Severity,Type of vehicle 1,Type of vehicle 2,Type of vehicle 3,Type of vehicle 4,Type of vehicle 5,Type of vehicle 6,Type of vehicle 7,Type of vehicle 8,Type of vehicle 9,Type of vehicle 10
1049862,2,27/05/2021,1616,3,1,1,1,1,1,1,45,2,98,1,0,0,0,0,0,0,0,0
1049868,3,28/05/2021,0040,6,1,4,1,1,3,1,44,1,10,9,90,0,0,0,0,0,0,0
1050140,1,27/05/2021,2130,6,1,4,1,1,1,1,55,3,2,0,0,0,0,0,0,0,0,0
1050159,2,28/05/2021,1325,6,1,1,1,1,1,2,31,2,9,9,0,0,0,0,0,0,0,0
1050161,2,28/05/2021,1502,6,1,1,1,1,1,1,15,2,9,2,0,0,0,0,0,0,0,0
1050184,3,27/05/2021,0723,6,1,1,1,1,1,2,22,3,9,9,9,0,0,0,0,0,0,0
1050218,3,28/05/2021,2200,6,1,4,1,1,1,1,46,3,9,9,9,0,0,0,0,0,0,0
1050218,3,28/05/2021,2200,6,1,4,1,2,2,2,50,3,9,9,9,0,0,0,0,0,0,0
1050248,1,11/05/2021,2030,3,2,4,2,1,1,1,25,1,9,0,0,0,0,0,0,0,0,0
1050248,1,11/05/2021,2030,3,2,4,2,2,2,1,21,3,9,0,0,0,0,0,0,0,0,0
1050248,1,11/05/2021,2030,3,2,4,2,3,2,1,27,3,9,0,0,0,0,0,0,0,0,0
1050365,2,28/05/2021,1227,6,1,1,1,1,2,2,33,3,9,9,0,0,0,0,0,0,0,0
1050384,2,28/05/2021,0715,6,1,1,1,1,1,1,46,3,9,1,0,0,0,0,0,0,0,0
1050417,1,30/05/2021,0120,6,1,1,1,1,1,2,21,3,2,0,0,0,0,0,0,0,0,0
1050432,2,29/05/2021,1320,6,1,1,1,1,1,1,64,2,9,9,0,0,0,0,0,0,0,0
1050445,4,29/05/2021,1048,1,1,1,1,1,1,1,54,2,9,9,9,19,0,0,0,0,0,0
1050445,4,29/05/2021,1048,1,1,1,1,2,2,2,61,2,9,9,9,19,0,0,0,0,0,0
1050445,4,29/05/2021,1048,1,1,1,1,3,1,2,53,3,9,9,9,19,0,0,0,0,0,0
1050466,1,30/05/2021,1145,6,1,1,1,1,1,1,33,3,9,0,0,0,0,0,0,0,0,0
1050563,2,27/05/2021,1727,1,1,1,1,1,1,2,23,2,21,9,0,0,0,0,0,0,0,0
1050572,5,30/05/2021,1755,6,1,1,1,1,1,2,32,3,9,9,9,9,9,0,0,0,0,0
1050572,5,30/05/2021,1755,6,1,1,1,2,2,1,29,3,9,9,9,9,9,0,0,0,0,0
1050572,5,30/05/2021,1755,6,1,1,1,3,2,1,19,3,9,9,9,9,9,0,0,0,0,0
1050572,5,30/05/2021,1755,6,1,1,1,4,2,1,22,3,9,9,9,9,9,0,0,0,0,0
1050616,2,31/05/2021,0726,6,1,1,1,1,1,1,48,3,9,9,0,0,0,0,0,0,0,0
1050664,2,31/05/2021,1735,2,1,1,1,1,1,2,24,3,9,9,0,0,0,0,0,0,0,0
1050704,3,31/05/2021,1700,6,1,1,1,1,2,1,13,3,9,9,9,0,0,0,0,0,0,0
1050915,2,01/06/2021,1140,6,1,1,1,1,1,1,7,2,9,1,0,0,0,0,0,0,0,0
1051058,2,29/05/2021,1400,6,1,1,1,1,1,2,51,3,9,9,0,0,0,0,0,0,0,0
1051058,2,29/05/2021,1400,6,1,1,1,2,2,2,74,3,9,9,0,0,0,0,0,0,0,0
1051062,2,01/06/2021,1441,4,1,1,1,1,3,1,12,2,9,9,0,0,0,0,0,0,0,0
1051067,1,01/06/2021,1730,6,1,1,1,1,3,2,10,3,9,0,0,0,0,0,0,0,0,0
1051102,1,01/06/2021,2035,6,1,1,1,1,1,1,18,3,9,0,0,0,0,0,0,0,0,0
1051432,2,01/06/2021,1947,1,1,1,1,1,2,2,36,3,9,98,0,0,0,0,0,0,0,0
1051432,2,01/06/2021,1947,1,1,1,1,2,2,1,3,3,9,98,0,0,0,0,0,0,0,0
1051444,2,02/06/2021,1245,6,1,1,1,1,1,2,33,2,19,9,0,0,0,0,0,0,0,0
1051461,2,02/06/2021,1145,6,1,1,1,1,1,2,50,3,9,9,0,0,0,0,0,0,0,0
1051559,2,31/05/2021,2200,6,1,4,1,1,1,1,33,3,9,9,0,0,0,0,0,0,0,0
1051559,2,31/05/2021,2200,6,1,4,1,2,1,1,19,3,9,9,0,0,0,0,0,0,0,0
1051852,2,02/06/2021,1920,6,1,1,1,1,1,1,15,3,9,1,0,0,0,0,0,0,0,0
1051852,2,02/06/2021,1920,6,1,1,1,2,2,2,15,2,9,1,0,0,0,0,0,0,0,0
1051982,3,03/06/2021,1418,3,1,1,1,1,2,2,64,3,9,9,9,0,0,0,0,0,0,0
1052242,1,04/06/2021,1002,3,1,1,1,1,3,1,57,3,9,0,0,0,0,0,0,0,0,0
1052310,2,04/06/2021,1345,6,1,1,1,1,1,1,31,3,9,9,0,0,0,0,0,0,0,0
1052310,2,04/06/2021,1345,6,1,1,1,2,2,1,31,3,9,9,0,0,0,0,0,0,0,0
1052310,2,04/06/2021,1345,6,1,1,1,3,1,2,26,3,9,9,0,0,0,0,0,0,0,0
1052310,2,04/06/2021,1345,6,1,1,1,4,2,1,16,3,9,9,0,0,0,0,0,0,0,0
1052367,2,04/06/2021,1741,6,1,1,1,1,2,1,74,3,19,11,0,0,0,0,0,0,0,0
1052367,2,04/06/2021,1741,6,1,1,1,2,2,2,6,3,19,11,0,0,0,0,0,0,0,0
1052466,1,04/06/2021,1830,6,1,1,1,1,3,2,33,3,9,0,0,0,0,0,0,0,0,0
1052475,1,04/06/2021,1500,3,1,1,1,1,3,1,83,3,9,0,0,0,0,0,0,0,0,0
1052486,2,05/06/2021,1120,3,1,1,1,1,1,2,78,2,9,9,0,0,0,0,0,0,0,0
1052486,2,05/06/2021,1120,3,1,1,1,2,2,2,80,2,9,9,0,0,0,0,0,0,0,0
1052518,2,05/06/2021,1126,6,1,1,1,1,1,2,41,3,9,9,0,0,0,0,0,0,0,0
1052518,2,05/06/2021,1126,6,1,1,1,2,1,1,27,3,9,9,0,0,0,0,0,0,0,0
1052574,2,05/06/2021,1725,6,1,1,1,1,3,1,5,2,9,9,0,0,0,0,0,0,0,0
1052612,2,15/05/2021,1825,6,1,1,1,1,1,1,37,3,9,1,0,0,0,0,0,0,0,0
1052630,3,05/06/2021,2002,4,1,1,1,1,1,1,47,3,9,9,1,0,0,0,0,0,0,0
1052688,2,04/06/2021,1859,1,1,1,1,1,1,1,49,3,9,9,0,0,0,0,0,0,0,0
1052688,2,04/06/2021,1859,1,1,1,1,2,2,1,14,3,9,9,0,0,0,0,0,0,0,0
1052688,2,04/06/2021,1859,1,1,1,1,3,2,2,50,3,9,9,0,0,0,0,0,0,0,0
1052700,1,05/06/2021,1513,2,1,1,1,1,3,1,46,2,9,0,0,0,0,0,0,0,0,0
1052738,1,06/06/2021,1547,1,1,1,1,1,1,1,66,3,9,0,0,0,0,0,0,0,0,0
1052738,1,06/06/2021,1547,1,1,1,1,2,2,2,63,3,9,0,0,0,0,0,0,0,0,0
1052776,2,06/06/2021,2050,6,1,1,1,1,2,2,19,3,9,9,0,0,0,0,0,0,0,0
1052906,3,07/06/2021,0806,1,1,1,1,1,1,2,58,2,9,9,21,0,0,0,0,0,0,0
1052974,2,03/06/2021,1515,6,1,1,1,1,1,2,40,3,9,9,0,0,0,0,0,0,0,0
1053101,2,05/06/2021,0535,6,1,7,1,1,1,1,50,3,9,1,0,0,0,0,0,0,0,0
1053134,2,07/06/2021,1151,6,1,1,1,1,1,2,46,2,1,9,0,0,0,0,0,0,0,0
1053145,2,07/06/2021,1455,1,1,1,1,1,1,2,22,3,9,10,0,0,0,0,0,0,0,0
1053149,1,07/06/2021,0708,3,2,1,2,1,2,2,28,3,11,0,0,0,0,0,0,0,0,0
1053151,3,07/06/2021,1540,1,1,1,1,1,1,2,49,3,9,11,9,0,0,0,0,0,0,0
1053154,2,07/06/2021,1518,6,1,1,1,1,1,2,50,3,9,9,0,0,0,0,0,0,0,0
1053154,2,07/06/2021,1518,6,1,1,1,2,2,2,51,3,9,9,0,0,0,0,0,0,0,0
1053164,2,07/06/2021,1547,6,1,1,1,1,1,1,38,3,19,3,0,0,0,0,0,0,0,0
1053203,2,07/06/2021,1710,6,3,1,1,1,1,1,12,3,9,1,0,0,0,0,0,0,0,0
1053659,2,08/06/2021,1559,6,1,1,1,1,1,1,53,3,19,9,0,0,0,0,0,0,0,0
1053681,1,08/06/2021,1525,6,1,1,1,1,3,1,9,3,9,0,0,0,0,0,0,0,0,0
1053704,1,08/06/2021,1933,6,1,1,1,1,3,1,18,3,9,0,0,0,0,0,0,0,0,0
1054085,1,09/06/2021,1400,1,1,1,1,1,1,1,50,3,9,0,0,0,0,0,0,0,0,0
1054152,2,09/06/2021,1635,3,1,1,1,1,1,1,58,2,9,3,0,0,0,0,0,0,0,0
1054166,2,07/06/2021,0815,6,1,1,1,1,1,1,32,3,9,9,0,0,0,0,0,0,0,0
1054171,2,08/06/2021,1635,6,1,1,1,1,1,2,57,2,9,9,0,0,0,0,0,0,0,0
1054366,2,10/06/2021,1007,3,1,1,1,1,1,1,26,3,9,1,0,0,0,0,0,0,0,0
1054406,2,10/06/2021,1020,3,1,1,1,1,1,1,33,3,19,3,0,0,0,0,0,0,0,0
1054522,2,10/06/2021,1415,4,1,1,1,1,1,2,56,2,9,19,0,0,0,0,0,0,0,0
1054523,1,08/06/2021,2100,6,1,5,1,1,3,1,18,3,8,0,0,0,0,0,0,0,0,0
1054683,1,10/06/2021,0950,6,1,1,1,1,3,1,33,3,9,0,0,0,0,0,0,0,0,0
1054790,2,06/06/2021,1815,3,1,1,1,1,1,2,56,3,19,9,0,0,0,0,0,0,0,0
1054800,2,11/06/2021,1015,1,1,1,1,1,1,1,28,3,9,10,0,0,0,0,0,0,0,0
1054822,1,10/06/2021,1500,6,1,1,1,1,3,1,12,3,9,0,0,0,0,0,0,0,0,0
1054921,1,11/06/2021,1626,6,1,5,1,1,1,1,51,3,9,0,0,0,0,0,0,0,0,0
1054921,1,11/06/2021,1626,6,1,5,1,2,2,1,52,3,9,0,0,0,0,0,0,0,0,0
1054942,1,07/06/2021,1440,6,1,1,1,1,3,1,34,2,98,0,0,0,0,0,0,0,0,0
1054981,1,11/06/2021,2138,6,1,1,1,1,3,1,29,3,9,0,0,0,0,0,0,0,0,0
1054997,1,11/06/2021,2246,3,1,4,1,1,1,2,24,3,9,0,0,0,0,0,0,0,0,0
1055029,2,11/06/2021,1755,6,1,1,1,1,1,1,21,3,9,9,0,0,0,0,0,0,0,0
1055098,2,12/06/2021,1424,6,1,1,1,1,1,2,65,3,9,11,0,0,0,0,0,0,0,0
1055124,2,12/06/2021,1710,6,1,1,1,1,2,1,37,3,9,9,0,0,0,0,0,0,0,0
1055172,2,12/06/2021,1914,6,1,1,1,1,1,1,35,3,3,9,0,0,0,0,0,0,0,0
1055231,2,12/06/2021,1905,4,1,1,1,1,1,1,21,3,9,1,0,0,0,0,0,0,0,0
1055246,2,13/06/2021,1100,1,1,1,1,1,1,1,49,3,9,9,0,0,0,0,0,0,0,0
1055253,1,13/06/2021,1257,6,1,1,1,1,3,2,50,3,9,0,0,0,0,0,0,0,0,0
1055287,4,13/06/2021,1630,2,1,1,1,1,1,2,41,3,9,9,9,9,0,0,0,0,0,0
1055290,1,13/06/2021,1715,6,1,1,1,1,3,2,81,2,90,0,0,0,0,0,0,0,0,0
1055309,2,13/06/2021,1940,3,1,1,1,1,1,1,31,2,2,9,0,0,0,0,0,0,0,0
1055599,2,27/05/2021,2151,1,1,4,1,1,1,2,26,3,9,9,0,0,0,0,0,0,0,0
1055788,2,13/06/2021,1300,6,1,1,1,1,1,1,20,3,1,9,0,0,0,0,0,0,0,0
1056002,2,14/06/2021,2215,6,1,4,1,1,1,1,21,3,9,1,0,0,0,0,0,0,0,0
1056158,2,14/06/2021,1340,6,1,1,1,1,1,1,22,2,11,3,0,0,0,0,0,0,0,0
1056167,2,15/06/2021,1445,6,1,1,1,1,1,1,26,2,3,11,0,0,0,0,0,0,0,0
1056186,1,15/06/2021,2220,6,1,4,1,1,1,1,16,3,2,0,0,0,0,0,0,0,0,0
1056199,2,16/06/2021,0003,6,1,4,1,1,2,1,18,3,9,9,0,0,0,0,0,0,0,0
1056474,2,16/06/2021,1205,4,1,1,1,1,1,1,27,3,9,9,0,0,0,0,0,0,0,0
1056474,2,16/06/2021,1205,4,1,1,1,2,1,1,47,3,9,9,0,0,0,0,0,0,0,0
1056512,2,24/05/2021,2209,3,1,7,1,1,1,1,29,2,9,3,0,0,0,0,0,0,0,0
1056564,2,15/06/2021,0612,3,1,1,1,1,1,2,34,3,9,9,0,0,0,0,0,0,0,0
1056564,2,15/06/2021,0612,3,1,1,1,2,2,1,36,3,9,9,0,0,0,0,0,0,0,0
1056570,1,16/06/2021,1800,1,1,1,1,1,1,1,73,3,9,0,0,0,0,0,0,0,0,0
1056602,2,16/06/2021,1730,6,1,1,1,1,1,1,38,3,9,1,0,0,0,0,0,0,0,0
1056627,1,17/06/2021,0113,6,1,6,1,1,1,1,22,3,9,0,0,0,0,0,0,0,0,0
1056687,1,17/06/2021,0733,6,1,1,1,1,1,2,62,3,9,0,0,0,0,0,0,0,0,0
1056823,2,16/06/2021,1619,6,1,1,1,1,1,2,11,2,9,1,0,0,0,0,0,0,0,0
1056839,2,16/06/2021,1618,3,1,1,1,1,1,2,25,3,9,9,0,0,0,0,0,0,0,0
1056881,2,17/06/2021,1022,6,1,1,1,1,1,1,75,3,9,9,0,0,0,0,0,0,0,0
1056903,1,17/06/2021,1313,6,1,1,1,1,3,2,26,3,9,0,0,0,0,0,0,0,0,0
1056967,1,16/06/2021,0020,3,1,4,1,1,1,1,36,3,90,0,0,0,0,0,0,0,0,0
1056974,1,17/06/2021,2130,3,1,4,1,1,1,1,58,2,2,0,0,0,0,0,0,0,0,0
1056975,2,15/06/2021,0851,6,1,1,1,1,1,2,45,3,9,1,0,0,0,0,0,0,0,0
1057006,1,18/06/2021,0437,3,1,1,1,1,1,1,20,3,9,0,0,0,0,0,0,0,0,0
1057006,1,18/06/2021,0437,3,1,1,1,2,2,1,18,3,9,0,0,0,0,0,0,0,0,0
1057006,1,18/06/2021,0437,3,1,1,1,3,2,2,18,3,9,0,0,0,0,0,0,0,0,0
1057043,3,18/06/2021,0715,3,1,1,1,1,1,2,25,3,9,97,20,0,0,0,0,0,0,0
1057118,1,20/05/2021,1027,6,1,5,1,1,2,2,61,2,9,0,0,0,0,0,0,0,0,0
1057150,1,18/06/2021,1026,6,1,1,1,1,1,1,83,1,9,0,0,0,0,0,0,0,0,0
1057158,2,17/06/2021,1510,3,1,1,1,1,1,2,28,3,9,9,0,0,0,0,0,0,0,0
1057158,2,17/06/2021,1510,3,1,1,1,2,2,2,26,3,9,9,0,0,0,0,0,0,0,0
1057170,1,18/06/2021,1151,6,1,1,1,1,1,1,31,3,3,0,0,0,0,0,0,0,0,0
1057299,1,18/06/2021,1635,4,2,1,2,1,3,2,11,2,9,0,0,0,0,0,0,0,0,0
1057344,1,18/06/2021,2130,6,1,4,1,1,3,1,34,2,9,0,0,0,0,0,0,0,0,0
1057376,1,18/06/2021,2330,3,2,4,1,1,3,2,57,2,9,0,0,0,0,0,0,0,0,0
1057499,1,18/06/2021,1510,6,2,1,2,1,3,2,12,3,9,0,0,0,0,0,0,0,0,0
1057631,2,20/06/2021,0954,6,1,1,1,1,1,1,47,3,11,1,0,0,0,0,0,0,0,0
1057642,1,19/06/2021,1310,4,1,1,1,1,3,1,12,3,9,0,0,0,0,0,0,0,0,0
1057711,2,20/06/2021,2248,6,1,4,1,1,1,1,27,3,9,9,0,0,0,0,0,0,0,0
1057937,1,21/06/2021,1025,3,1,1,1,1,3,2,61,3,9,0,0,0,0,0,0,0,0,0
1058085,2,21/06/2021,1441,3,1,1,1,1,1,2,34,2,9,1,0,0,0,0,0,0,0,0
1058601,3,22/06/2021,0705,6,1,1,1,1,1,1,56,3,9,9,9,0,0,0,0,0,0,0
1058608,2,21/06/2021,1800,6,1,1,1,1,1,1,18,3,9,9,0,0,0,0,0,0,0,0
1058618,5,22/06/2021,1750,3,1,1,1,1,1,1,52,3,9,9,9,21,1,0,0,0,0,0
1058763,2,22/06/2021,1112,3,1,1,1,1,1,1,49,2,3,9,0,0,0,0,0,0,0,0
1058763,2,22/06/2021,1112,3,1,1,1,2,1,1,60,3,3,9,0,0,0,0,0,0,0,0
1059002,2,23/06/2021,1430,6,1,1,1,1,2,2,72,3,9,11,0,0,0,0,0,0,0,0
1059006,2,22/06/2021,1630,6,1,1,1,1,1,1,39,3,98,1,0,0,0,0,0,0,0,0
1059032,2,23/06/2021,1715,6,1,1,1,1,1,1,37,3,9,1,0,0,0,0,0,0,0,0
1059041,2,23/06/2021,1651,6,1,1,1,1,1,1,9,3,90,1,0,0,0,0,0,0,0,0
1059041,2,23/06/2021,1651,6,1,1,1,2,1,1,10,2,90,1,0,0,0,0,0,0,0,0
1059243,2,22/06/2021,2155,6,1,4,1,1,1,1,33,3,9,98,0,0,0,0,0,0,0,0
1059243,2,22/06/2021,2155,6,1,4,1,2,1,1,51,2,9,98,0,0,0,0,0,0,0,0
1059334,2,24/06/2021,0915,6,1,1,1,1,1,1,37,3,19,9,0,0,0,0,0,0,0,0
1059443,1,24/06/2021,2006,3,2,1,2,1,1,1,57,3,3,0,0,0,0,0,0,0,0,0
1059647,2,22/06/2021,1908,6,1,1,1,1,1,1,31,3,9,1,0,0,0,0,0,0,0,0
1059690,1,25/06/2021,1445,6,1,4,1,1,3,1,64,3,9,0,0,0,0,0,0,0,0,0
1059943,2,26/06/2021,1901,6,1,1,1,1,1,2,49,3,9,9,0,0,0,0,0,0,0,0
1059943,2,26/06/2021,1901,6,1,1,1,2,2,2,16,3,9,9,0,0,0,0,0,0,0,0
1059957,2,26/06/2021,2200,6,1,1,1,1,1,2,19,2,9,1,0,0,0,0,0,0,0,0
1060014,2,27/06/2021,1135,3,1,1,1,1,2,2,61,3,9,9,0,0,0,0,0,0,0,0
1060077,1,27/06/2021,1650,3,1,1,1,1,1,1,63,2,2,0,0,0,0,0,0,0,0,0
1060501,1,27/06/2021,1415,3,1,1,1,1,1,1,44,3,5,0,0,0,0,0,0,0,0,0
1060508,2,27/06/2021,1626,6,1,1,1,1,1,1,30,3,9,1,0,0,0,0,0,0,0,0
1060515,1,28/06/2021,1630,6,1,1,1,1,3,1,6,2,9,0,0,0,0,0,0,0,0,0
1061009,1,29/06/2021,1100,6,1,1,1,1,3,1,60,3,98,0,0,0,0,0,0,0,0,0
1061025,2,29/06/2021,1707,6,1,1,1,1,1,1,18,3,1,19,0,0,0,0,0,0,0,0
1061026,1,29/06/2021,1754,6,1,1,1,1,1,2,51,3,9,0,0,0,0,0,0,0,0,0
1061030,1,29/06/2021,2330,3,1,6,1,1,1,1,18,3,9,0,0,0,0,0,0,0,0,0
1061271,2,29/06/2021,1455,3,1,1,1,1,2,2,26,3,11,11,0,0,0,0,0,0,0,0
1061307,2,30/06/2021,1015,2,1,1,1,1,1,2,42,3,9,9,0,0,0,0,0,0,0,0
1061309,2,19/06/2021,1022,4,1,1,1,1,2,2,55,3,9,11,0,0,0,0,0,0,0,0
1061309,2,19/06/2021,1022,4,1,1,1,2,2,2,74,3,9,11,0,0,0,0,0,0,0,0
1061309,2,19/06/2021,1022,4,1,1,1,3,2,2,85,3,9,11,0,0,0,0,0,0,0,0
1061309,2,19/06/2021,1022,4,1,1,1,4,2,2,55,3,9,11,0,0,0,0,0,0,0,0
1061309,2,19/06/2021,1022,4,1,1,1,5,2,1,99,3,9,11,0,0,0,0,0,0,0,0
1061427,2,28/06/2021,1445,6,1,1,1,1,1,2,26,3,9,9,0,0,0,0,0,0,0,0
1061427,2,28/06/2021,1445,6,1,1,1,2,1,1,30,3,9,9,0,0,0,0,0,0,0,0
1061430,1,30/06/2021,1600,6,1,1,1,1,3,1,12,2,9,0,0,0,0,0,0,0,0,0
1061464,2,30/06/2021,1719,1,1,1,1,1,1,1,25,3,19,9,0,0,0,0,0,0,0,0
1061472,2,28/06/2021,1900,4,1,1,1,1,1,1,14,3,1,9,0,0,0,0,0,0,0,0
1061565,2,11/06/2021,0915,6,1,1,1,1,1,2,45,3,9,9,0,0,0,0,0,0,0,0
1061749,1,01/07/2021,1234,1,1,1,1,1,1,1,49,2,19,0,0,0,0,0,0,0,0,0
1061820,2,30/06/2021,1838,6,1,1,1,1,2,1,5,3,9,9,0,0,0,0,0,0,0,0
1061820,2,30/06/2021,1838,6,1,1,1,2,2,1,2,3,9,9,0,0,0,0,0,0,0,0
1061827,2,01/07/2021,1415,6,1,1,1,1,1,1,26,3,9,1,0,0,0,0,0,0,0,0
1061899,2,01/07/2021,2100,6,1,5,1,1,1,2,29,3,19,9,0,0,0,0,0,0,0,0
1062114,2,02/07/2021,0945,1,1,1,1,1,1,2,32,3,21,9,0,0,0,0,0,0,0,0
1062114,2,02/07/2021,0945,1,1,1,1,2,2,2,28,3,21,9,0,0,0,0,0,0,0,0
1062346,2,02/07/2021,1755,3,1,1,1,1,1,2,44,3,9,9,0,0,0,0,0,0,0,0
1062347,2,03/07/2021,0745,6,1,1,1,1,1,1,34,3,9,9,0,0,0,0,0,0,0,0
1062347,2,03/07/2021,0745,6,1,1,1,2,2,1,27,2,9,9,0,0,0,0,0,0,0,0
1062380,2,02/07/2021,1550,1,1,1,1,1,2,1,49,3,9,9,0,0,0,0,0,0,0,0
1062380,2,02/07/2021,1550,1,1,1,1,2,1,1,57,3,9,9,0,0,0,0,0,0,0,0
1062418,2,03/07/2021,1705,6,2,1,1,1,1,2,52,3,9,9,0,0,0,0,0,0,0,0
1062418,2,03/07/2021,1705,6,2,1,1,2,1,1,20,3,9,9,0,0,0,0,0,0,0,0
1062489,2,03/07/2021,1530,3,1,1,1,1,1,1,42,3,9,1,0,0,0,0,0,0,0,0
1062542,2,04/07/2021,1518,6,2,1,2,1,1,1,78,2,5,9,0,0,0,0,0,0,0,0
1062559,2,03/07/2021,1315,6,2,1,2,1,1,1,20,3,9,9,0,0,0,0,0,0,0,0
1062559,2,03/07/2021,1315,6,2,1,2,2,1,1,33,2,9,9,0,0,0,0,0,0,0,0
1062559,2,03/07/2021,1315,6,2,1,2,3,2,2,28,3,9,9,0,0,0,0,0,0,0,0
1062575,2,04/07/2021,1603,4,2,1,2,1,1,1,56,3,9,9,0,0,0,0,0,0,0,0
1062575,2,04/07/2021,1603,4,2,1,2,2,2,1,11,3,9,9,0,0,0,0,0,0,0,0
1062577,2,04/07/2021,2234,6,2,4,2,1,1,1,18,3,9,9,0,0,0,0,0,0,0,0
1062585,2,05/07/2021,0150,2,2,6,2,1,1,1,33,2,9,9,0,0,0,0,0,0,0,0
1062585,2,05/07/2021,0150,2,2,6,2,2,2,2,34,3,9,9,0,0,0,0,0,0,0,0
1062949,2,05/07/2021,1640,3,1,1,1,1,1,1,50,2,9,19,0,0,0,0,0,0,0,0
1062986,2,04/07/2021,0017,6,2,4,8,1,1,1,44,3,9,9,0,0,0,0,0,0,0,0
1062993,1,05/07/2021,2110,2,1,1,1,1,2,2,19,3,9,0,0,0,0,0,0,0,0,0
1062993,1,05/07/2021,2110,2,1,1,1,2,2,1,26,3,9,0,0,0,0,0,0,0,0,0
1062993,1,05/07/2021,2110,2,1,1,1,3,2,2,26,3,9,0,0,0,0,0,0,0,0,0
1062997,2,05/07/2021,2212,3,1,4,1,1,1,2,56,3,9,1,0,0,0,0,0,0,0,0
1063160,1,06/07/2021,1015,2,2,6,2,1,1,1,44,3,9,0,0,0,0,0,0,0,0,0
1063503,2,06/07/2021,1110,1,2,1,1,1,1,2,20,3,9,9,0,0,0,0,0,0,0,0
1063503,2,06/07/2021,1110,1,2,1,1,2,2,1,21,3,9,9,0,0,0,0,0,0,0,0
1063605,1,06/07/2021,1507,6,1,1,1,1,3,1,11,3,9,0,0,0,0,0,0,0,0,0
1063957,2,07/07/2021,1657,6,1,1,1,1,1,2,26,2,9,9,0,0,0,0,0,0,0,0
1064050,2,08/07/2021,0658,3,1,1,1,1,2,1,38,3,9,9,0,0,0,0,0,0,0,0
1064050,2,08/07/2021,0658,3,1,1,1,2,1,1,27,3,9,9,0,0,0,0,0,0,0,0
1064191,2,07/07/2021,1500,6,2,1,1,1,1,2,27,3,9,9,0,0,0,0,0,0,0,0
1064207,2,08/07/2021,1015,6,1,1,1,1,1,1,36,3,9,21,0,0,0,0,0,0,0,0
1064579,2,09/07/2021,1109,6,1,1,1,1,2,1,25,2,9,9,0,0,0,0,0,0,0,0
1064584,2,09/07/2021,0920,4,1,1,1,1,1,1,23,3,9,1,0,0,0,0,0,0,0,0
1064679,1,09/07/2021,1453,6,1,1,1,1,3,1,62,2,9,0,0,0,0,0,0,0,0,0
1064698,1,09/07/2021,1745,1,1,1,1,1,1,1,20,3,9,0,0,0,0,0,0,0,0,0
1064741,2,09/07/2021,2235,4,1,4,1,1,1,2,23,3,9,9,0,0,0,0,0,0,0,0
1064741,2,09/07/2021,2235,4,1,4,1,2,1,1,35,3,9,9,0,0,0,0,0,0,0,0
1064849,2,09/07/2021,1310,3,1,1,1,1,1,2,37,3,9,9,0,0,0,0,0,0,0,0
1064857,3,10/07/2021,1140,1,1,1,1,1,1,1,61,3,19,9,9,0,0,0,0,0,0,0
1064857,3,10/07/2021,1140,1,1,1,1,2,2,2,55,3,19,9,9,0,0,0,0,0,0,0
1064857,3,10/07/2021,1140,1,1,1,1,3,2,2,41,3,19,9,9,0,0,0,0,0,0,0
1064857,3,10/07/2021,1140,1,1,1,1,4,2,2,71,3,19,9,9,0,0,0,0,0,0,0
1064857,3,10/07/2021,1140,1,1,1,1,5,2,1,99,2,19,9,9,0,0,0,0,0,0,0
1064890,2,10/07/2021,1710,6,1,1,1,1,1,1,18,2,4,9,0,0,0,0,0,0,0,0
1064906,1,10/07/2021,2320,6,1,1,1,1,1,1,41,3,9,0,0,0,0,0,0,0,0,0
1064965,2,10/07/2021,1955,4,1,1,1,1,1,1,32,3,9,9,0,0,0,0,0,0,0,0
1064983,2,08/07/2021,1027,3,1,1,1,1,1,1,30,3,9,9,0,0,0,0,0,0,0,0
1065025,1,07/07/2021,1220,6,1,1,1,1,3,1,55,3,9,0,0,0,0,0,0,0,0,0
1065283,2,12/07/2021,1200,6,2,1,2,1,1,1,25,3,9,9,0,0,0,0,0,0,0,0
1065283,2,12/07/2021,1200,6,2,1,2,2,1,1,43,3,9,9,0,0,0,0,0,0,0,0
1065283,2,12/07/2021,1200,6,2,1,2,3,2,2,30,3,9,9,0,0,0,0,0,0,0,0
1065418,2,12/07/2021,1805,4,2,1,2,1,1,1,39,3,9,9,0,0,0,0,0,0,0,0
1065418,2,12/07/2021,1805,4,2,1,2,2,1,1,29,3,9,9,0,0,0,0,0,0,0,0
1065464,1,13/07/2021,0155,6,2,4,2,1,1,1,18,3,9,0,0,0,0,0,0,0,0,0
1065561,2,13/07/2021,0836,3,1,1,1,1,1,1,38,3,9,1,0,0,0,0,0,0,0,0
1065807,2,13/07/2021,1131,3,1,1,1,1,1,1,44,3,9,9,0,0,0,0,0,0,0,0
1065856,1,13/07/2021,1515,4,1,1,1,1,3,1,13,3,9,0,0,0,0,0,0,0,0,0
1065871,2,13/07/2021,1553,6,1,1,4,1,1,1,17,3,98,1,0,0,0,0,0,0,0,0
1065884,2,13/07/2021,1830,3,1,1,1,1,1,1,39,3,9,1,0,0,0,0,0,0,0,0
