Reference Number,Number of vehicles,Date,Time,Road class,Road surface description,Lighting conditions,Weather conditions,Casualty number,Casualty Class,Sex of Casualty,Age of Casualty,Casualty Severity,Type of vehicle 1,Type of vehicle 2,Type of vehicle 3,Type of vehicle 4,Type of vehicle 5,Type of vehicle 6,Type of vehicle 7,Type of vehicle 8,Type of vehicle 9,Type of vehicle 10
1299086,2,18/04/2023,0845,6,1,1,1,1,1,2,38,3,9,9,0,0,0,0,0,0,0,0
1299215,1,19/04/2023,1400,6,1,1,1,1,2,2,69,2,11,0,0,0,0,0,0,0,0,0
1299325,2,20/04/2023,1838,3,1,7,1,1,1,2,61,3,9,9,0,0,0,0,0,0,0,0
1299333,1,18/04/2023,1640,6,1,1,1,1,1,1,24,2,1,0,0,0,0,0,0,0,0,0
1299390,1,20/04/2023,1430,6,1,1,1,1,3,2,35,3,9,0,0,0,0,0,0,0,0,0
1299516,3,21/04/2023,1625,6,1,1,1,1,1,1,26,3,9,9,9,0,0,0,0,0,0,0
1299611,2,20/04/2023,2125,6,1,4,1,1,1,1,39,3,9,9,0,0,0,0,0,0,0,0
1299611,2,20/04/2023,2125,6,1,4,1,2,2,2,23,2,9,9,0,0,0,0,0,0,0,0
1299657,2,21/04/2023,1130,6,1,1,1,1,1,1,46,3,9,9,0,0,0,0,0,0,0,0
1299720,2,22/04/2023,1235,3,1,1,1,1,1,2,36,3,9,9,0,0,0,0,0,0,0,0
1299785,1,22/04/2023,1850,4,1,1,1,1,3,1,12,2,11,0,0,0,0,0,0,0,0,0
1299853,2,21/04/2023,1927,2,2,1,2,1,1,2,63,3,9,9,0,0,0,0,0,0,0,0
1299874,4,23/04/2023,0835,3,1,1,1,1,1,1,26,3,9,9,9,9,0,0,0,0,0,0
1299874,4,23/04/2023,0835,3,1,1,1,2,2,1,31,2,9,9,9,9,0,0,0,0,0,0
1299985,1,24/04/2023,0315,6,1,4,1,1,1,1,23,2,9,0,0,0,0,0,0,0,0,0
1299985,1,24/04/2023,0315,6,1,4,1,2,2,1,24,3,9,0,0,0,0,0,0,0,0,0
1300031,1,21/04/2023,2030,6,1,1,1,1,3,2,29,3,9,0,0,0,0,0,0,0,0,0
1300082,2,22/04/2023,2100,6,1,4,1,1,1,1,25,3,9,1,0,0,0,0,0,0,0,0
1300117,1,24/04/2023,0825,6,1,1,1,1,3,1,9,3,9,0,0,0,0,0,0,0,0,0
1300377,2,24/04/2023,1526,6,2,1,1,1,1,1,31,3,3,9,0,0,0,0,0,0,0,0
1300527,2,25/04/2023,0805,3,1,1,2,1,1,1,52,3,9,1,0,0,0,0,0,0,0,0
1300685,1,25/04/2023,0822,4,1,1,1,1,3,1,12,3,9,0,0,0,0,0,0,0,0,0
1300725,2,25/04/2023,1320,6,1,1,1,1,1,1,60,2,9,1,0,0,0,0,0,0,0,0
1300744,1,25/04/2023,1323,6,1,1,1,1,1,2,57,2,9,0,0,0,0,0,0,0,0,0
1300824,2,24/04/2023,1530,3,1,1,1,1,1,2,41,3,9,9,0,0,0,0,0,0,0,0
1300824,2,24/04/2023,1530,3,1,1,1,2,2,1,6,3,9,9,0,0,0,0,0,0,0,0
1300844,2,25/04/2023,1216,6,1,1,1,1,2,1,43,2,19,9,0,0,0,0,0,0,0,0
1300844,2,25/04/2023,1216,6,1,1,1,2,1,1,78,3,19,9,0,0,0,0,0,0,0,0
1300851,2,24/04/2023,1700,6,1,1,1,1,1,2,14,3,9,1,0,0,0,0,0,0,0,0
1301188,2,26/04/2023,0835,1,1,1,1,1,1,1,23,3,9,1,0,0,0,0,0,0,0,0
1301242,2,26/04/2023,1151,6,1,1,1,1,1,1,45,3,9,19,0,0,0,0,0,0,0,0
1301264,2,26/04/2023,1417,6,1,1,1,1,1,2,22,2,9,9,0,0,0,0,0,0,0,0
1301288,2,26/04/2023,1315,3,1,1,8,1,2,1,44,3,9,9,0,0,0,0,0,0,0,0
1301321,2,26/04/2023,1640,6,1,1,1,1,1,2,27,3,9,9,0,0,0,0,0,0,0,0
1301344,2,26/04/2023,2110,6,1,4,1,1,1,2,33,2,1,9,0,0,0,0,0,0,0,0
1301348,2,26/04/2023,1730,6,1,1,1,1,1,1,28,3,9,1,0,0,0,0,0,0,0,0
1301436,2,27/04/2023,0844,6,1,1,1,1,1,2,35,3,9,1,0,0,0,0,0,0,0,0
1301732,3,27/04/2023,1630,4,1,1,8,1,1,1,44,3,9,9,9,0,0,0,0,0,0,0
1301826,2,28/04/2023,0552,3,2,1,2,1,1,1,43,3,9,3,0,0,0,0,0,0,0,0
1301856,2,28/04/2023,0726,6,2,1,2,1,1,1,25,2,3,9,0,0,0,0,0,0,0,0
1301881,3,28/04/2023,0907,6,2,5,1,1,1,2,31,3,9,9,9,0,0,0,0,0,0,0
1301881,3,28/04/2023,0907,6,2,5,1,2,1,1,30,3,9,9,9,0,0,0,0,0,0,0
1302027,2,21/04/2023,1900,6,1,1,1,1,1,1,47,2,9,1,0,0,0,0,0,0,0,0
1302124,2,28/04/2023,1826,6,1,1,1,1,1,1,22,3,9,9,0,0,0,0,0,0,0,0
1302124,2,28/04/2023,1826,6,1,1,1,2,2,1,26,3,9,9,0,0,0,0,0,0,0,0
1302124,2,28/04/2023,1826,6,1,1,1,3,1,2,44,3,9,9,0,0,0,0,0,0,0,0
1302124,2,28/04/2023,1826,6,1,1,1,4,2,2,16,3,9,9,0,0,0,0,0,0,0,0
1302124,2,28/04/2023,1826,6,1,1,1,5,2,1,16,2,9,9,0,0,0,0,0,0,0,0
1302218,1,28/04/2023,1145,6,1,1,1,1,3,2,21,3,9,0,0,0,0,0,0,0,0,0
1302231,2,26/04/2023,1530,1,1,1,1,1,1,1,40,3,9,9,0,0,0,0,0,0,0,0
1302231,2,26/04/2023,1530,1,1,1,1,2,2,2,44,3,9,9,0,0,0,0,0,0,0,0
1302277,1,28/04/2023,1027,6,1,1,1,1,3,2,85,3,9,0,0,0,0,0,0,0,0,0
1302422,1,30/04/2023,1120,6,1,1,1,1,3,2,22,3,9,0,0,0,0,0,0,0,0,0
1302447,2,30/04/2023,1344,3,1,1,1,1,1,2,56,3,9,9,0,0,0,0,0,0,0,0
1302448,2,30/04/2023,1259,3,1,1,1,1,1,2,24,3,9,9,0,0,0,0,0,0,0,0
1302448,2,30/04/2023,1259,3,1,1,1,2,1,1,53,3,9,9,0,0,0,0,0,0,0,0
1302448,2,30/04/2023,1259,3,1,1,1,3,2,1,12,3,9,9,0,0,0,0,0,0,0,0
1302448,2,30/04/2023,1259,3,1,1,1,4,2,2,51,3,9,9,0,0,0,0,0,0,0,0
1302470,2,30/04/2023,1405,2,1,1,1,1,1,2,62,3,9,9,0,0,0,0,0,0,0,0
1302470,2,30/04/2023,1405,2,1,1,1,2,1,1,30,3,9,9,0,0,0,0,0,0,0,0
1302470,2,30/04/2023,1405,2,1,1,1,3,2,2,31,3,9,9,0,0,0,0,0,0,0,0
1302470,2,30/04/2023,1405,2,1,1,1,4,2,2,2,3,9,9,0,0,0,0,0,0,0,0
1302470,2,30/04/2023,1405,2,1,1,1,5,2,1,-1,2,9,9,0,0,0,0,0,0,0,0
1302518,2,25/04/2023,1249,3,1,1,1,1,3,1,37,3,19,9,0,0,0,0,0,0,0,0
1302531,3,30/04/2023,2204,3,2,4,1,1,2,2,47,2,19,90,9,0,0,0,0,0,0,0
1302560,3,01/05/2023,0132,6,2,4,2,1,1,1,21,2,9,9,9,0,0,0,0,0,0,0
1302560,3,01/05/2023,0132,6,2,4,2,2,2,1,19,2,9,9,9,0,0,0,0,0,0,0
1302669,2,01/05/2023,2234,6,1,4,1,1,1,2,24,2,9,97,0,0,0,0,0,0,0,0
1302669,2,01/05/2023,2234,6,1,4,1,2,2,1,26,2,9,97,0,0,0,0,0,0,0,0
1302751,2,02/05/2023,0800,6,1,1,1,1,1,2,32,3,19,9,0,0,0,0,0,0,0,0
1302751,2,02/05/2023,0800,6,1,1,1,2,1,1,24,3,19,9,0,0,0,0,0,0,0,0
1302816,2,27/04/2023,1540,6,1,1,1,1,1,1,38,3,9,9,0,0,0,0,0,0,0,0
1302837,2,21/04/2023,1535,6,1,1,1,1,1,1,28,3,9,9,0,0,0,0,0,0,0,0
1302945,1,02/05/2023,0945,4,1,1,1,1,3,1,64,2,9,0,0,0,0,0,0,0,0,0
1302965,2,01/05/2023,1540,1,1,1,1,1,2,2,39,3,9,9,0,0,0,0,0,0,0,0
1303102,2,01/05/2023,1837,6,1,1,1,1,1,1,24,3,9,9,0,0,0,0,0,0,0,0
1303102,2,01/05/2023,1837,6,1,1,1,2,1,1,47,3,9,9,0,0,0,0,0,0,0,0
1303546,1,19/01/2023,2225,6,1,4,1,1,1,1,58,3,9,0,0,0,0,0,0,0,0,0
1303662,1,03/05/2023,1510,6,1,1,1,1,3,2,14,2,9,0,0,0,0,0,0,0,0,0
1303664,2,03/05/2023,1532,4,1,1,1,1,1,2,37,3,9,9,0,0,0,0,0,0,0,0
1303761,1,03/05/2023,1359,3,1,1,1,1,1,1,40,3,19,0,0,0,0,0,0,0,0,0
1303761,1,03/05/2023,1359,3,1,1,1,2,2,1,33,3,19,0,0,0,0,0,0,0,0,0
1303809,2,03/05/2023,1906,3,1,1,1,1,1,2,23,3,9,9,0,0,0,0,0,0,0,0
1303809,2,03/05/2023,1906,3,1,1,1,2,2,1,24,3,9,9,0,0,0,0,0,0,0,0
1303809,2,03/05/2023,1906,3,1,1,1,3,2,1,21,3,9,9,0,0,0,0,0,0,0,0
1303809,2,03/05/2023,1906,3,1,1,1,4,2,1,44,3,9,9,0,0,0,0,0,0,0,0
1303969,2,03/05/2023,1555,6,1,1,1,1,1,1,13,3,9,1,0,0,0,0,0,0,0,0
1304020,2,04/05/2023,1218,6,1,1,1,1,1,2,56,3,11,9,0,0,0,0,0,0,0,0
1304020,2,04/05/2023,1218,6,1,1,1,2,3,1,69,3,11,9,0,0,0,0,0,0,0,0
1304020,2,04/05/2023,1218,6,1,1,1,3,3,2,68,2,11,9,0,0,0,0,0,0,0,0
1304070,2,04/05/2023,1435,6,1,1,1,1,2,2,11,3,9,9,0,0,0,0,0,0,0,0
1304140,3,04/05/2023,1943,3,1,1,1,1,1,1,49,3,9,9,9,0,0,0,0,0,0,0
1304395,1,05/05/2023,1315,3,1,1,1,1,3,2,40,3,9,0,0,0,0,0,0,0,0,0
1304515,1,05/05/2023,2043,6,2,1,2,1,2,1,18,2,9,0,0,0,0,0,0,0,0,0
1304637,2,04/05/2023,1815,6,1,1,1,1,2,2,18,3,9,9,0,0,0,0,0,0,0,0
1304684,4,06/05/2023,1025,3,1,1,1,1,1,1,59,3,9,9,9,9,0,0,0,0,0,0
1304684,4,06/05/2023,1025,3,1,1,1,2,3,1,12,3,9,9,9,9,0,0,0,0,0,0
1304688,2,05/05/2023,1600,6,2,1,2,1,1,1,35,3,9,9,0,0,0,0,0,0,0,0
1304717,1,04/05/2023,2045,3,1,4,1,1,3,2,20,2,1,0,0,0,0,0,0,0,0,0
1304752,2,05/05/2023,1800,3,2,1,1,1,1,1,27,3,9,1,0,0,0,0,0,0,0,0
1304816,2,06/05/2023,1725,6,2,1,1,1,1,1,10,2,9,1,0,0,0,0,0,0,0,0
1304920,2,07/05/2023,1937,6,1,1,1,1,1,1,23,2,9,9,0,0,0,0,0,0,0,0
1304933,2,28/04/2023,1932,3,1,1,1,1,1,1,30,3,9,1,0,0,0,0,0,0,0,0
1304955,3,07/05/2023,2224,4,1,4,1,1,1,1,43,3,9,9,9,0,0,0,0,0,0,0
1305015,2,07/05/2023,2227,6,1,7,1,1,1,1,49,3,9,8,0,0,0,0,0,0,0,0
1305043,1,08/05/2023,1350,6,2,1,2,1,2,2,83,2,9,0,0,0,0,0,0,0,0,0
1305050,1,08/05/2023,1515,6,2,1,9,1,3,1,5,3,9,0,0,0,0,0,0,0,0,0
1305078,2,01/05/2023,1445,6,1,1,1,1,1,1,7,2,9,1,0,0,0,0,0,0,0,0
1305267,1,09/05/2023,0840,6,1,1,1,1,3,2,6,3,9,0,0,0,0,0,0,0,0,0
1305369,2,09/05/2023,0740,6,1,1,1,1,1,1,35,3,19,1,0,0,0,0,0,0,0,0
1305475,2,09/05/2023,1721,1,1,1,1,1,1,2,51,3,9,21,0,0,0,0,0,0,0,0
1305507,2,09/05/2023,1951,6,1,1,1,1,1,1,23,2,9,1,0,0,0,0,0,0,0,0
1305511,2,09/05/2023,1709,3,1,1,1,1,1,1,24,3,9,90,0,0,0,0,0,0,0,0
1305758,2,10/05/2023,0826,6,1,1,1,1,1,1,35,2,9,1,0,0,0,0,0,0,0,0
1305883,3,09/05/2023,1748,3,1,1,1,1,1,1,33,3,9,97,97,0,0,0,0,0,0,0
1305883,3,09/05/2023,1748,3,1,1,1,2,1,1,38,3,9,97,97,0,0,0,0,0,0,0
1305958,1,10/05/2023,2008,3,1,1,1,1,1,2,46,3,9,0,0,0,0,0,0,0,0,0
1305961,1,10/05/2023,1830,3,1,1,1,1,3,1,30,2,90,0,0,0,0,0,0,0,0,0
1306057,2,11/05/2023,0755,6,1,1,2,1,1,1,43,3,9,1,0,0,0,0,0,0,0,0
1306317,1,11/05/2023,1445,1,2,1,2,1,1,2,30,3,9,0,0,0,0,0,0,0,0,0
1306379,2,11/05/2023,1730,1,1,1,1,1,1,1,20,2,1,9,0,0,0,0,0,0,0,0
1306383,2,11/05/2023,1812,6,1,1,1,1,1,2,29,2,9,9,0,0,0,0,0,0,0,0
1306383,2,11/05/2023,1812,6,1,1,1,2,1,2,45,2,9,9,0,0,0,0,0,0,0,0
1306396,2,11/05/2023,2000,6,1,1,1,1,1,1,36,2,1,9,0,0,0,0,0,0,0,0
1306407,2,11/05/2023,1758,3,1,1,1,1,1,1,36,3,9,9,0,0,0,0,0,0,0,0
1306546,1,10/05/2023,1400,6,1,1,1,1,3,2,39,3,9,0,0,0,0,0,0,0,0,0
1306813,1,12/05/2023,2040,6,1,4,1,1,3,1,80,2,8,0,0,0,0,0,0,0,0,0
1306840,2,12/05/2023,2332,6,1,4,1,1,1,1,34,2,9,1,0,0,0,0,0,0,0,0
1306900,2,13/05/2023,0605,3,1,1,1,1,1,1,64,2,9,9,0,0,0,0,0,0,0,0
1306902,2,12/05/2023,1910,4,1,1,1,1,1,1,46,3,9,1,0,0,0,0,0,0,0,0
1306944,2,13/05/2023,1205,3,1,1,1,1,1,1,54,3,9,1,0,0,0,0,0,0,0,0
1306960,3,13/05/2023,1423,6,1,1,1,1,1,1,58,2,9,9,9,0,0,0,0,0,0,0
1307030,3,13/05/2023,1700,3,1,1,1,1,1,2,42,3,9,9,9,0,0,0,0,0,0,0
1307030,3,13/05/2023,1700,3,1,1,1,2,1,2,51,3,9,9,9,0,0,0,0,0,0,0
1307038,2,13/05/2023,2040,6,1,7,1,1,1,1,40,3,9,9,0,0,0,0,0,0,0,0
1307038,2,13/05/2023,2040,6,1,7,1,2,1,1,23,2,9,9,0,0,0,0,0,0,0,0
1307057,2,13/05/2023,2320,3,1,4,1,1,2,2,56,2,9,9,0,0,0,0,0,0,0,0
1307090,1,14/05/2023,0604,4,1,4,1,1,1,2,20,3,9,0,0,0,0,0,0,0,0,0
1307161,3,14/05/2023,0813,6,1,1,1,1,1,1,42,3,9,9,9,0,0,0,0,0,0,0
1307161,3,14/05/2023,0813,6,1,1,1,2,1,1,48,3,9,9,9,0,0,0,0,0,0,0
1307241,1,14/05/2023,2237,3,1,4,1,1,3,1,18,3,9,0,0,0,0,0,0,0,0,0
1307244,2,14/05/2023,2248,6,1,4,1,1,1,1,29,3,9,20,0,0,0,0,0,0,0,0
1307360,1,15/05/2023,1005,6,1,1,1,1,3,2,30,2,9,0,0,0,0,0,0,0,0,0
1307372,1,15/05/2023,0830,6,1,1,1,1,3,1,11,3,9,0,0,0,0,0,0,0,0,0
1307616,1,15/05/2023,1210,4,2,1,1,1,2,2,65,2,11,0,0,0,0,0,0,0,0,0
1307663,1,15/05/2023,1746,6,1,1,1,1,3,2,45,3,11,0,0,0,0,0,0,0,0,0
1307683,3,15/05/2023,2017,3,2,1,2,1,1,1,37,3,9,9,9,0,0,0,0,0,0,0
1307683,3,15/05/2023,2017,3,2,1,2,2,2,1,4,2,9,9,9,0,0,0,0,0,0,0
1307916,2,15/05/2023,1622,6,1,1,1,1,1,1,26,3,9,1,0,0,0,0,0,0,0,0
1307959,1,16/05/2023,0750,3,1,1,1,1,3,1,12,3,9,0,0,0,0,0,0,0,0,0
1307986,2,15/05/2023,1402,3,1,1,1,1,1,2,27,3,9,19,0,0,0,0,0,0,0,0
1308002,2,15/05/2023,1847,1,1,1,1,1,1,1,35,3,19,9,0,0,0,0,0,0,0,0
1308066,3,15/05/2023,0817,3,1,1,1,1,1,2,51,3,19,9,9,0,0,0,0,0,0,0
1308066,3,15/05/2023,0817,3,1,1,1,2,2,2,28,3,19,9,9,0,0,0,0,0,0,0
1308066,3,15/05/2023,0817,3,1,1,1,3,1,1,25,3,19,9,9,0,0,0,0,0,0,0
1308066,3,15/05/2023,0817,3,1,1,1,4,2,1,4,3,19,9,9,0,0,0,0,0,0,0
1308115,2,16/05/2023,1635,3,1,1,1,1,1,1,27,3,9,23,0,0,0,0,0,0,0,0
1308119,1,16/05/2023,1656,6,1,1,1,1,3,1,11,3,9,0,0,0,0,0,0,0,0,0
1308236,1,17/05/2023,0831,6,1,1,1,1,1,2,36,3,9,0,0,0,0,0,0,0,0,0
1308594,1,17/05/2023,1853,6,1,1,1,1,3,2,23,3,9,0,0,0,0,0,0,0,0,0
1308813,2,17/05/2023,1042,3,1,1,1,1,2,1,28,3,19,21,0,0,0,0,0,0,0,0
1308813,2,17/05/2023,1042,3,1,1,1,2,1,1,37,3,19,21,0,0,0,0,0,0,0,0
1308951,2,18/05/2023,1459,6,1,1,1,1,1,2,41,3,9,9,0,0,0,0,0,0,0,0
1308995,1,18/05/2023,1134,3,1,1,1,1,3,1,20,3,9,0,0,0,0,0,0,0,0,0
1309311,2,28/04/2023,1400,6,1,1,9,1,1,2,35,3,9,9,0,0,0,0,0,0,0,0
1309360,2,19/05/2023,1646,3,1,1,1,1,1,1,14,2,21,1,0,0,0,0,0,0,0,0
1309369,2,18/05/2023,1645,3,1,1,1,1,1,2,29,3,9,1,0,0,0,0,0,0,0,0
1309444,2,19/05/2023,0840,6,2,1,1,1,1,2,57,3,9,1,0,0,0,0,0,0,0,0
1309702,2,19/05/2023,2230,6,1,4,1,1,1,1,21,3,9,9,0,0,0,0,0,0,0,0
1309702,2,19/05/2023,2230,6,1,4,1,2,2,1,25,3,9,9,0,0,0,0,0,0,0,0
1309702,2,19/05/2023,2230,6,1,4,1,3,2,2,52,3,9,9,0,0,0,0,0,0,0,0
1309796,2,21/05/2023,1540,6,1,1,1,1,1,2,42,3,5,9,0,0,0,0,0,0,0,0
1309796,2,21/05/2023,1540,6,1,1,1,2,1,1,25,2,5,9,0,0,0,0,0,0,0,0
1309896,2,22/05/2023,0715,4,1,1,1,1,1,1,32,2,9,9,0,0,0,0,0,0,0,0
1309897,2,22/05/2023,0833,6,1,1,1,1,1,1,78,3,9,9,0,0,0,0,0,0,0,0
1310173,2,22/05/2023,0730,3,1,1,9,1,1,1,76,3,9,1,0,0,0,0,0,0,0,0
1310187,2,22/05/2023,1400,1,1,1,1,1,1,1,56,3,9,9,0,0,0,0,0,0,0,0
1310209,2,22/05/2023,0705,3,1,1,1,1,1,2,38,3,9,9,0,0,0,0,0,0,0,0
1310627,2,23/05/2023,1030,3,1,1,1,1,1,1,35,3,9,9,0,0,0,0,0,0,0,0
1310627,2,23/05/2023,1030,3,1,1,1,2,2,2,30,3,9,9,0,0,0,0,0,0,0,0
1310829,2,24/05/2023,0717,1,1,1,1,1,1,1,77,3,20,9,0,0,0,0,0,0,0,0
1310884,2,24/05/2023,0921,3,1,1,1,1,2,1,11,3,9,9,0,0,0,0,0,0,0,0
1310909,1,23/05/2023,1735,3,1,1,1,1,3,2,13,3,3,0,0,0,0,0,0,0,0,0
1310912,2,24/05/2023,0830,6,1,1,1,1,1,1,28,2,1,9,0,0,0,0,0,0,0,0
1311183,2,24/05/2023,2344,6,1,4,1,1,1,1,34,3,9,9,0,0,0,0,0,0,0,0
1311186,2,25/05/2023,0205,3,1,4,1,1,2,1,22,2,9,9,0,0,0,0,0,0,0,0
1311186,2,25/05/2023,0205,3,1,4,1,2,1,2,18,3,9,9,0,0,0,0,0,0,0,0
1311264,1,25/05/2023,0625,3,1,1,1,1,1,1,62,3,9,0,0,0,0,0,0,0,0,0
1311264,1,25/05/2023,0625,3,1,1,1,2,2,2,58,3,9,0,0,0,0,0,0,0,0,0
1311340,2,24/05/2023,1230,6,1,1,1,1,1,1,47,3,9,1,0,0,0,0,0,0,0,0
1311440,1,24/05/2023,1655,6,1,1,1,1,3,1,25,3,9,0,0,0,0,0,0,0,0,0
1311622,3,26/05/2023,0425,3,1,1,1,1,2,1,31,3,9,9,9,0,0,0,0,0,0,0
1311622,3,26/05/2023,0425,3,1,1,1,2,2,1,34,3,9,9,9,0,0,0,0,0,0,0
1311622,3,26/05/2023,0425,3,1,1,1,3,1,1,61,3,9,9,9,0,0,0,0,0,0,0
1311798,2,25/05/2023,1940,4,1,1,1,1,2,2,21,3,9,9,0,0,0,0,0,0,0,0
1311800,1,25/05/2023,1523,6,1,1,1,1,3,1,12,2,9,0,0,0,0,0,0,0,0,0
1311828,2,25/05/2023,1345,6,1,1,1,1,1,2,52,3,98,9,0,0,0,0,0,0,0,0
1311833,2,26/05/2023,1305,6,1,1,1,1,3,2,38,3,9,9,0,0,0,0,0,0,0,0
1311833,2,26/05/2023,1305,6,1,1,1,2,2,1,-1,3,9,9,0,0,0,0,0,0,0,0
1311861,1,26/05/2023,1330,6,1,1,1,1,3,1,34,3,9,0,0,0,0,0,0,0,0,0
1311890,2,26/05/2023,1640,6,1,1,1,1,1,1,65,3,1,9,0,0,0,0,0,0,0,0
1311890,2,26/05/2023,1640,6,1,1,1,2,1,2,28,3,1,9,0,0,0,0,0,0,0,0
1311910,2,25/05/2023,0705,6,1,1,1,1,1,1,55,3,9,1,0,0,0,0,0,0,0,0
1311976,2,27/05/2023,0020,3,1,4,1,1,1,1,44,3,9,9,0,0,0,0,0,0,0,0
1311976,2,27/05/2023,0020,3,1,4,1,2,2,1,20,3,9,9,0,0,0,0,0,0,0,0
1311985,6,26/05/2023,2325,3,1,4,1,1,1,1,35,3,9,9,9,9,9,9,0,0,0,0
1311985,6,26/05/2023,2325,3,1,4,1,2,2,1,36,3,9,9,9,9,9,9,0,0,0,0
1311985,6,26/05/2023,2325,3,1,4,1,3,1,1,35,3,9,9,9,9,9,9,0,0,0,0
1311985,6,26/05/2023,2325,3,1,4,1,4,2,2,28,3,9,9,9,9,9,9,0,0,0,0
1312206,2,27/05/2023,1620,1,1,1,1,1,1,2,32,2,21,9,0,0,0,0,0,0,0,0
1312206,2,27/05/2023,1620,1,1,1,1,2,2,2,-1,3,21,9,0,0,0,0,0,0,0,0
1312280,2,27/05/2023,1300,3,1,1,1,1,1,1,34,3,9,1,0,0,0,0,0,0,0,0
1312298,2,27/05/2023,0350,2,1,4,1,1,1,1,38,3,9,9,0,0,0,0,0,0,0,0
1312298,2,27/05/2023,0350,2,1,4,1,2,2,2,39,3,9,9,0,0,0,0,0,0,0,0
1312305,2,27/05/2023,1231,6,1,1,1,1,1,1,39,3,9,9,0,0,0,0,0,0,0,0
1312305,2,27/05/2023,1231,6,1,1,1,2,2,2,41,3,9,9,0,0,0,0,0,0,0,0
1312305,2,27/05/2023,1231,6,1,1,1,3,2,1,18,3,9,9,0,0,0,0,0,0,0,0
1312305,2,27/05/2023,1231,6,1,1,1,4,2,1,16,3,9,9,0,0,0,0,0,0,0,0
1312305,2,27/05/2023,1231,6,1,1,1,5,2,1,14,3,9,9,0,0,0,0,0,0,0,0
1312318,2,27/05/2023,1045,6,1,1,1,1,1,2,75,3,9,9,0,0,0,0,0,0,0,0
1312318,2,27/05/2023,1045,6,1,1,1,2,2,1,90,3,9,9,0,0,0,0,0,0,0,0
1312337,1,28/05/2023,1158,6,1,1,1,1,3,2,7,2,9,0,0,0,0,0,0,0,0,0
1312367,2,28/05/2023,1100,6,1,1,1,1,1,1,24,2,9,1,0,0,0,0,0,0,0,0
1312379,2,28/05/2023,1517,3,1,1,1,1,1,1,27,3,1,9,0,0,0,0,0,0,0,0
1312410,2,28/05/2023,0924,6,1,1,1,1,1,1,49,2,9,4,0,0,0,0,0,0,0,0
1312412,1,28/05/2023,1600,6,1,1,1,1,1,1,26,2,4,0,0,0,0,0,0,0,0,0
1312413,1,28/05/2023,1922,6,1,1,1,1,3,1,8,3,9,0,0,0,0,0,0,0,0,0
1312514,2,23/05/2023,1712,6,1,1,1,1,1,1,27,3,9,1,0,0,0,0,0,0,0,0
1312526,2,27/05/2023,1544,6,1,1,1,1,1,1,54,3,9,1,0,0,0,0,0,0,0,0
1312599,3,29/05/2023,1812,2,1,1,1,1,1,1,35,3,9,9,9,0,0,0,0,0,0,0
1312635,1,30/05/2023,0046,6,1,4,1,1,2,2,17,3,9,0,0,0,0,0,0,0,0,0
1312706,2,30/05/2023,0720,6,1,1,1,1,1,1,33,3,19,1,0,0,0,0,0,0,0,0
1312875,1,29/05/2023,1930,3,1,1,1,1,3,1,27,3,9,0,0,0,0,0,0,0,0,0
1313041,1,19/05/2023,0825,6,1,1,1,1,3,2,59,3,9,0,0,0,0,0,0,0,0,0
1313100,2,31/05/2023,0331,3,1,4,1,1,1,1,30,3,9,1,0,0,0,0,0,0,0,0
1313473,4,31/05/2023,1500,3,1,1,1,1,1,2,71,2,9,9,9,9,0,0,0,0,0,0
1313473,4,31/05/2023,1500,3,1,1,1,2,2,1,10,2,9,9,9,9,0,0,0,0,0,0
1313473,4,31/05/2023,1500,3,1,1,1,3,2,1,7,2,9,9,9,9,0,0,0,0,0,0
1313474,3,31/05/2023,1527,6,1,1,1,1,2,1,15,2,3,9,9,0,0,0,0,0,0,0
1313483,1,31/05/2023,1400,6,1,1,1,1,3,1,27,3,9,0,0,0,0,0,0,0,0,0
1313499,2,31/05/2023,1805,6,1,1,1,1,1,1,19,3,1,9,0,0,0,0,0,0,0,0
1313547,3,31/05/2023,2230,6,1,4,1,1,2,1,28,3,9,9,9,0,0,0,0,0,0,0
1313547,3,31/05/2023,2230,6,1,4,1,2,1,2,26,3,9,9,9,0,0,0,0,0,0,0
1313547,3,31/05/2023,2230,6,1,4,1,3,2,2,57,3,9,9,9,0,0,0,0,0,0,0
1313708,2,01/06/2023,1020,3,1,1,1,1,1,1,33,3,9,19,0,0,0,0,0,0,0,0
1313708,2,01/06/2023,1020,3,1,1,1,2,1,1,71,3,9,19,0,0,0,0,0,0,0,0
1313878,2,01/06/2023,1407,3,1,1,1,1,1,1,18,2,9,97,0,0,0,0,0,0,0,0
1313954,2,01/06/2023,1708,6,1,1,1,1,1,1,44,3,9,9,0,0,0,0,0,0,0,0
1313968,2,01/06/2023,1915,6,1,1,1,1,1,2,23,2,9,9,0,0,0,0,0,0,0,0
1313968,2,01/06/2023,1915,6,1,1,1,2,1,1,37,2,9,9,0,0,0,0,0,0,0,0
1313978,2,01/06/2023,1737,3,1,1,1,1,1,2,30,3,9,9,0,0,0,0,0,0,0,0
1314174,2,01/06/2023,1138,1,1,1,1,1,1,2,52,3,98,9,0,0,0,0,0,0,0,0
1314288,2,02/06/2023,1600,2,1,1,1,1,1,2,59,3,19,9,0,0,0,0,0,0,0,0
1314288,2,02/06/2023,1600,2,1,1,1,2,2,1,60,3,19,9,0,0,0,0,0,0,0,0
1314288,2,02/06/2023,1600,2,1,1,1,3,1,1,48,3,19,9,0,0,0,0,0,0,0,0
